,Team,Sport,Event,Medal,Age,Height,Weight,Cluster
9622,China,Archery,Archery Women's Team,Silver,27.0,170.0,68.0,4
9623,China,Weightlifting,Weightlifting Men's Bantamweight,Silver,23.0,160.0,60.0,4
9624,China,Weightlifting,Weightlifting Men's Featherweight,Bronze,27.0,160.0,60.0,7
9625,China,Weightlifting,Weightlifting Men's Flyweight,Bronze,21.0,150.0,54.0,7
9626,China,Diving,Diving Women's Springboard,Silver,21.0,159.0,51.0,4
9627,China,Diving,Diving Women's Synchronized Springboard,Gold,21.0,159.0,51.0,1
9628,China,Diving,Diving Women's Springboard,Silver,25.0,159.0,51.0,4
9629,Canada,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver,26.0,178.0,91.0,6
9630,Netherlands,Rowing,Rowing Women's Lightweight Double Sculls,Gold,32.0,173.0,59.0,1
9631,United States,Basketball,Basketball Women's Basketball,Silver,24.0,178.0,70.0,0
9632,United States,Rowing,Rowing Men's Coxless Fours,Silver,21.0,188.0,78.0,0
9633,United States,Sailing,Sailing Women's Two Person Dinghy,Bronze,29.0,175.0,66.0,7
9634,United States,Baseball,Baseball Men's Baseball,Gold,24.0,182.0,79.0,2
9635,Canada,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver,30.0,173.0,64.0,4
9636,Canada,Ice Hockey,Ice Hockey Women's Ice Hockey,Gold,34.0,173.0,64.0,6
9637,Great Britain,Athletics,Athletics Women's Long Jump,Bronze,23.0,178.0,67.0,8
9638,Great Britain,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",Bronze,27.0,182.0,81.0,7
9639,Great Britain,Canoeing,"Canoeing Men's Kayak Singles, 200 metres",Gold,31.0,182.0,81.0,1
9640,Great Britain,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",Silver,31.0,182.0,81.0,4
9641,United States,Swimming,Swimming Men's 200 metres Freestyle,Silver,20.0,183.0,77.0,0
9642,United States,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Gold,20.0,183.0,77.0,2
9643,United States,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Gold,20.0,183.0,77.0,2
9644,United States,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Gold,20.0,183.0,77.0,2
9645,United States,Football,Football Women's Football,Gold,20.0,168.0,59.0,2
9646,United States,Football,Football Women's Football,Gold,24.0,168.0,59.0,2
9647,Great Britain,Rowing,Rowing Men's Coxed Eights,Silver,30.0,191.0,92.0,4
9648,Great Britain,Athletics,Athletics Men's Marathon,Silver,30.0,173.0,66.0,4
9649,Canada,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold,29.0,191.0,97.0,6
9650,Yugoslavia,Water Polo,Water Polo Men's Water Polo,Gold,25.0,187.0,87.0,1
9651,France,Shooting,"Shooting Men's Air Rifle, 10 metres",Gold,21.0,179.0,70.0,1
9652,Canada,Curling,Curling Men's Curling,Gold,26.0,180.0,94.0,1
9653,United States,Rowing,Rowing Men's Coxless Pairs,Gold,26.0,188.0,84.0,2
9654,West Germany,Rowing,Rowing Men's Quadruple Sculls,Gold,26.0,190.0,94.0,1
9655,Canada,Rowing,Rowing Women's Coxless Pairs,Gold,26.0,180.0,72.0,1
9656,Canada,Rowing,Rowing Women's Coxed Eights,Gold,26.0,180.0,72.0,1
9657,Canada,Rowing,Rowing Women's Double Sculls,Gold,30.0,180.0,72.0,1
9658,Canada,Rowing,Rowing Women's Quadruple Sculls,Bronze,30.0,180.0,72.0,3
9659,United States,Swimming,Swimming Women's 100 metres Backstroke,Silver,25.0,178.0,64.0,0
9660,United States,Swimming,Swimming Women's 200 metres Backstroke,Silver,25.0,178.0,64.0,0
9661,United States,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold,25.0,178.0,64.0,2
9662,United States,Athletics,Athletics Men's High Jump,Silver,20.0,185.0,66.0,0
9663,Sweden,Handball,Handball Men's Handball,Silver,26.0,198.0,97.0,4
9664,Sweden,Handball,Handball Men's Handball,Silver,30.0,198.0,97.0,4
9665,United States,Speed Skating,"Speed Skating Men's 1,500 metres",Bronze,28.0,180.0,76.0,7
9666,United States,Speed Skating,"Speed Skating Men's 5,000 metres",Gold,28.0,180.0,76.0,2
9667,United States,Speed Skating,"Speed Skating Men's 10,000 metres",Silver,28.0,180.0,76.0,0
9668,United States,Speed Skating,"Speed Skating Men's 1,000 metres",Bronze,32.0,180.0,76.0,7
9669,United States,Speed Skating,Speed Skating Men's Team Pursuit (8 laps),Silver,32.0,180.0,76.0,0
9670,Sweden,Athletics,"Athletics Men's Cross-Country, Team",Bronze,23.0,176.0,67.0,8
9671,Netherlands,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold,20.0,180.0,68.0,1
9672,Netherlands,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver,24.0,180.0,68.0,0
9673,Netherlands,Swimming,Swimming Women's 100 metres Butterfly,Silver,15.0,152.0,55.0,0
9674,West Germany,Fencing,"Fencing Men's epee, Team",Gold,28.0,180.0,65.0,1
9675,Canada-1,Beach Volleyball,Beach Volleyball Men's Beach Volleyball,Bronze,26.0,184.0,86.0,7
9676,Australia,Rowing,Rowing Men's Coxed Eights,Bronze,23.0,187.0,80.0,3
9677,Canada,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver,20.0,163.0,63.0,4
9678,Canada,Ice Hockey,Ice Hockey Women's Ice Hockey,Gold,24.0,163.0,63.0,6
9679,Canada,Ice Hockey,Ice Hockey Women's Ice Hockey,Gold,28.0,163.0,63.0,6
9680,Canada,Ice Hockey,Ice Hockey Women's Ice Hockey,Gold,32.0,163.0,63.0,6
9681,Canada,Ice Hockey,Ice Hockey Women's Ice Hockey,Gold,36.0,163.0,63.0,6
9682,Switzerland-2,Bobsleigh,Bobsleigh Men's Two,Bronze,24.0,183.0,110.0,7
9683,Switzerland-1,Bobsleigh,Bobsleigh Men's Two,Bronze,28.0,183.0,110.0,7
9684,Switzerland-1,Bobsleigh,Bobsleigh Men's Four,Bronze,28.0,183.0,110.0,7
9685,Switzerland-1,Bobsleigh,Bobsleigh Men's Two,Silver,36.0,183.0,110.0,4
9686,Hungary,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",Gold,23.0,187.0,82.0,1
9687,Hungary,Fencing,"Fencing Men's epee, Team",Silver,32.0,190.0,78.0,4
9688,Australia,Rowing,Rowing Men's Coxless Fours,Silver,25.0,187.0,95.0,4
9689,United States,Cycling,"Cycling Men's Individual Pursuit, 4,000 metres",Gold,20.0,178.0,70.0,2
9690,United States,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Silver,20.0,178.0,70.0,0
9691,Canada,Alpine Skiing,Alpine Skiing Women's Slalom,Gold,21.0,160.0,51.0,1
9692,Norway,Handball,Handball Women's Handball,Silver,28.0,180.0,75.0,4
9693,West Germany,Fencing,"Fencing Men's epee, Individual",Silver,31.0,178.0,75.0,4
9694,West Germany,Fencing,"Fencing Men's epee, Team",Silver,31.0,178.0,75.0,4
9695,Iran,Wrestling,"Wrestling Men's Heavyweight, Freestyle",Bronze,28.0,186.0,96.0,7
9696,Germany,Fencing,"Fencing Women's epee, Team",Silver,21.0,180.0,70.0,4
9697,Germany,Fencing,"Fencing Women's epee, Individual",Gold,25.0,180.0,70.0,1
9698,Germany,Fencing,"Fencing Women's epee, Individual",Silver,29.0,180.0,70.0,4
9699,United States,Speed Skating,"Speed Skating Women's 3,000 metres",Bronze,20.0,157.0,48.0,7
9700,United States,Speed Skating,Speed Skating Men's 500 metres,Gold,21.0,185.0,84.0,2
9701,United States,Speed Skating,"Speed Skating Men's 1,000 metres",Gold,21.0,185.0,84.0,2
9702,United States,Speed Skating,"Speed Skating Men's 1,500 metres",Gold,21.0,185.0,84.0,2
9703,United States,Speed Skating,"Speed Skating Men's 5,000 metres",Gold,21.0,185.0,84.0,2
9704,United States,Speed Skating,"Speed Skating Men's 10,000 metres",Gold,21.0,185.0,84.0,2
9705,United States,Swimming,Swimming Men's 100 metres Freestyle,Silver,22.0,183.0,73.0,0
9706,United States,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Gold,22.0,183.0,73.0,2
9707,United States,Swimming,Swimming Men's 100 metres Butterfly,Bronze,22.0,183.0,73.0,8
9708,United States,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Gold,22.0,183.0,73.0,2
9709,Germany,Athletics,Athletics Women's Hammer Throw,Bronze,28.0,175.0,85.0,8
9710,East Germany,Football,Football Men's Football,Gold,28.0,166.0,63.0,5
9711,Norway,Shooting,"Shooting Men's Running Target, 50 metres",Gold,26.0,178.0,78.0,1
9712,Finland,Athletics,"Athletics Men's Cross-Country, Team",Silver,24.0,173.0,68.0,4
9713,Germany,Sailing,Sailing Men's Skiff,Bronze,26.0,185.0,80.0,7
9714,Canada,Freestyle Skiing,Freestyle Skiing Women's Moguls,Gold,22.0,162.0,56.5,1
9715,Canada,Freestyle Skiing,Freestyle Skiing Women's Moguls,Silver,26.0,162.0,56.5,4
9716,East Germany,Shooting,"Shooting Mixed Small-Bore Rifle, Prone, 50 metres",Silver,25.0,172.0,65.0,4
9717,Austria,Judo,Judo Women's Half-Middleweight,Silver,22.0,176.0,65.0,4
9718,Germany,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Bronze,21.0,199.0,90.0,8
9719,East Germany,Volleyball,Volleyball Women's Volleyball,Silver,19.0,175.0,65.0,4
9720,West Germany,Fencing,"Fencing Men's Foil, Team",Gold,26.0,167.0,70.0,1
9721,West Germany,Fencing,"Fencing Men's Foil, Team",Silver,34.0,167.0,70.0,4
9722,Germany,Athletics,Athletics Men's Hammer Throw,Gold,28.0,179.0,103.0,1
9723,Germany,Athletics,Athletics Women's 200 metres,Silver,19.0,182.0,71.0,4
9724,Germany,Athletics,Athletics Women's 4 x 100 metres Relay,Silver,19.0,182.0,71.0,4
9725,East Germany,Handball,Handball Women's Handball,Bronze,23.0,170.0,66.0,7
9726,Netherlands,Sailing,Sailing Men's One Person Dinghy,Bronze,35.0,193.0,95.0,7
9727,Germany,Handball,Handball Men's Handball,Bronze,31.0,194.0,99.0,3
9728,East Germany,Athletics,Athletics Women's 4 x 100 metres Relay,Silver,23.0,176.0,66.0,4
9729,East Germany,Judo,Judo Men's Half-Middleweight,Bronze,25.0,178.0,78.0,7
9730,Finland,Gymnastics,Gymnastics Men's Team All-Around,Bronze,21.0,174.0,63.5,7
9731,France,Athletics,Athletics Men's Decathlon,Silver,22.0,195.0,93.0,4
9732,Germany,Football,Football Men's Football,Bronze,24.0,183.0,83.0,5
9733,Argentina,Football,Football Men's Football,Gold,26.0,179.0,78.0,5
9734,Czech Republic,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold,21.0,183.0,87.0,6
9735,Czech Republic,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze,29.0,183.0,87.0,6
9736,Czechoslovakia,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver,23.0,175.0,71.0,6
9737,Czech Republic,Athletics,Athletics Women's 400 metres Hurdles,Bronze,25.0,173.0,63.0,8
9738,West Germany,Wrestling,"Wrestling Men's Welterweight, Greco-Roman",Bronze,19.0,170.0,74.0,7
9739,West Germany,Rowing,Rowing Men's Coxless Fours,Bronze,24.0,188.0,90.0,3
9740,Netherlands,Volleyball,Volleyball Men's Volleyball,Silver,24.0,201.0,93.0,4
9741,Netherlands,Volleyball,Volleyball Men's Volleyball,Gold,28.0,201.0,93.0,1
9742,Brazil,Basketball,Basketball Women's Basketball,Bronze,27.0,175.0,61.0,3
9743,United States,Athletics,Athletics Men's 4 x 400 metres Relay,Gold,23.0,178.0,70.0,2
9744,Don Schufro,Equestrianism,"Equestrianism Mixed Dressage, Team",Bronze,30.0,183.0,67.0,7
9745,Finland,Ice Hockey,Ice Hockey Women's Ice Hockey,Bronze,23.0,170.0,68.0,7
9746,Belgium,Athletics,Athletics Women's High Jump,Gold,30.0,182.0,62.0,1
9747,Czechoslovakia,Rowing,Rowing Men's Quadruple Sculls,Bronze,30.0,180.0,85.0,3
9748,Netherlands,Rowing,Rowing Women's Double Sculls,Silver,25.0,181.0,69.0,4
9749,Netherlands,Rowing,Rowing Women's Coxed Eights,Bronze,25.0,181.0,69.0,3
9750,Netherlands,Rowing,Rowing Women's Double Sculls,Silver,22.0,169.0,58.0,4
9751,Netherlands,Rowing,Rowing Women's Coxed Eights,Bronze,22.0,169.0,58.0,3
9752,Brazil,Volleyball,Volleyball Men's Volleyball,Gold,28.0,199.0,93.0,1
9753,Brazil,Volleyball,Volleyball Men's Volleyball,Silver,32.0,199.0,93.0,4
9754,Sweden,Athletics,"Athletics Men's Cross-Country, Team",Gold,23.0,164.0,55.0,1
9755,United States,Wrestling,"Wrestling Men's Heavyweight, Freestyle",Silver,28.0,180.0,95.0,0
9756,East Germany,Gymnastics,Gymnastics Women's Team All-Around,Silver,18.0,163.0,47.0,4
9757,East Germany,Gymnastics,Gymnastics Women's Team All-Around,Bronze,22.0,163.0,47.0,7
9758,East Germany,Athletics,Athletics Women's Discus Throw,Gold,27.0,178.0,85.0,1
9759,Sweden,Cross Country Skiing,Cross Country Skiing Men's 30 km Skiathlon,Gold,24.0,183.0,75.0,1
9760,Sweden,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,Gold,24.0,183.0,75.0,1
9761,Sweden,Cross Country Skiing,Cross Country Skiing Men's 30 km Skiathlon,Silver,28.0,183.0,75.0,4
9762,Sweden,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,Gold,28.0,183.0,75.0,1
9763,Finland,Athletics,Athletics Men's 400 metres,Bronze,24.0,160.0,72.0,8
9764,Sweden,Athletics,"Athletics Men's 1,500 metres",Bronze,25.0,180.0,77.0,8
9765,Australia,Diving,Diving Men's Platform,Silver,23.0,170.0,62.0,4
9766,Australia,Diving,Diving Men's Synchronized Platform,Bronze,23.0,170.0,62.0,7
9767,East Germany,Canoeing,"Canoeing Men's Kayak Singles, 500 metres",Bronze,19.0,188.0,87.0,7
9768,East Germany,Canoeing,"Canoeing Men's Kayak Singles, 1,000 metres",Gold,19.0,188.0,87.0,1
9769,East Germany,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",Bronze,19.0,188.0,87.0,7
9770,East Germany,Canoeing,"Canoeing Men's Kayak Singles, 1,000 metres",Gold,23.0,188.0,87.0,1
9771,East Germany,Canoeing,"Canoeing Men's Kayak Doubles, 500 metres",Bronze,23.0,188.0,87.0,7
9772,East Germany,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",Gold,23.0,188.0,87.0,1
9773,East Germany,Athletics,Athletics Women's Shot Put,Gold,27.0,177.0,90.0,1
9774,East Germany,Athletics,Athletics Women's Shot Put,Silver,31.0,177.0,90.0,4
9775,Finland,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver,23.0,183.0,90.0,6
9776,Finland,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze,29.0,183.0,90.0,6
9777,Finland,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze,33.0,183.0,90.0,6
9778,Denmark,Rowing,Rowing Men's Coxless Fours,Gold,20.0,194.0,100.0,1
9779,West Germany,Athletics,Athletics Women's 100 metres,Bronze,18.0,171.0,58.0,8
9780,West Germany,Athletics,Athletics Women's 4 x 100 metres Relay,Silver,18.0,171.0,58.0,4
9781,Great Britain,Athletics,Athletics Men's 400 metres Hurdles,Gold,24.0,187.0,72.0,1
9782,Great Britain,Athletics,Athletics Men's 400 metres Hurdles,Bronze,28.0,187.0,72.0,8
9783,Great Britain,Athletics,Athletics Men's 4 x 400 metres Relay,Silver,28.0,187.0,72.0,4
9784,United States,Athletics,Athletics Men's High Jump,Silver,31.0,200.0,84.0,0
9785,East Germany,Gymnastics,Gymnastics Men's Team All-Around,Silver,21.0,174.0,71.0,4
9786,Switzerland,Alpine Skiing,Alpine Skiing Men's Giant Slalom,Gold,27.0,163.0,60.0,1
9787,Jamaica,Athletics,Athletics Women's 400 metres Hurdles,Gold,27.0,176.0,63.0,1
9788,Jamaica,Athletics,Athletics Women's 400 metres Hurdles,Silver,31.0,176.0,63.0,4
9789,Jamaica,Athletics,Athletics Women's 4 x 400 metres Relay,Silver,31.0,176.0,63.0,4
9790,East Germany,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver,17.0,172.0,67.0,0
9791,Germany,Diving,Diving Men's Platform,Silver,24.0,168.0,62.0,4
9792,Germany,Diving,Diving Men's Synchronized Platform,Bronze,29.0,168.0,62.0,7
9793,West Germany,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Silver,21.0,181.0,75.0,4
9794,West Germany,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Gold,25.0,181.0,75.0,1
9795,Czech Republic,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze,22.0,183.0,84.0,6
9796,France,Sailing,Sailing Mixed Multihull,Gold,24.0,186.0,80.0,1
9797,France,Sailing,Sailing Mixed Multihull,Gold,27.0,186.0,80.0,1
9798,United States,Swimming,Swimming Men's 100 metres Breaststroke,Bronze,18.0,183.0,77.0,8
9799,United States,Swimming,Swimming Men's 200 metres Breaststroke,Gold,18.0,183.0,77.0,2
9800,United States,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Gold,18.0,183.0,77.0,2
9801,United States,Swimming,Swimming Men's 100 metres Breaststroke,Gold,22.0,183.0,77.0,2
9802,United States,Swimming,Swimming Men's 200 metres Breaststroke,Silver,22.0,183.0,77.0,0
9803,United States,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Gold,22.0,183.0,77.0,2
9804,United States,Softball,Softball Women's Softball,Gold,23.0,185.0,88.0,2
9805,United States,Athletics,Athletics Men's Long Jump,Gold,27.0,183.0,86.0,2
9806,United States,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Gold,26.0,188.0,79.0,2
9807,United States,Athletics,Athletics Women's 4 x 400 metres Relay,Gold,21.0,170.0,54.0,2
9808,United States,Athletics,Athletics Women's 4 x 400 metres Relay,Gold,25.0,170.0,54.0,2
9809,United States,Basketball,Basketball Men's Basketball,Silver,20.0,188.0,86.0,0
9810,Indonesia,Badminton,Badminton Men's Singles,Silver,28.0,170.0,68.0,4
9811,Netherlands,Hockey,Hockey Women's Hockey,Gold,26.0,168.0,65.0,1
9812,Netherlands,Rowing,Rowing Men's Coxed Eights,Bronze,28.0,197.0,95.0,3
9813,Germany,Athletics,Athletics Women's 4 x 100 metres Relay,Silver,22.0,168.0,62.0,4
9814,Germany,Athletics,Athletics Men's 4 x 100 metres Relay,Silver,21.0,170.0,63.0,4
9815,Norway,Figure Skating,Figure Skating Women's Singles,Gold,15.0,155.0,45.0,1
9816,Norway,Figure Skating,Figure Skating Women's Singles,Gold,19.0,155.0,45.0,1
9817,Norway,Figure Skating,Figure Skating Women's Singles,Gold,23.0,155.0,45.0,1
9818,United States,Athletics,"Athletics Men's Cross-Country, Team",Silver,32.0,168.0,54.0,0
9819,Belgium,Tennis,Tennis Women's Singles,Gold,22.0,167.0,60.0,1
9820,Germany,Swimming,Swimming Women's 800 metres Freestyle,Bronze,18.0,170.0,60.0,8
9821,Germany,Biathlon,Biathlon Women's 15 kilometres,Gold,24.0,159.0,49.0,1
9822,Germany,Biathlon,Biathlon Women's 4 x 7.5 kilometres Relay,Gold,24.0,159.0,49.0,1
9823,Germany,Biathlon,Biathlon Women's 4 x 6 kilometres Relay,Silver,28.0,159.0,49.0,4
9824,Germany,Biathlon,Biathlon Women's 4 x 6 kilometres Relay,Bronze,32.0,159.0,49.0,7
9825,Germany,Cross Country Skiing,Cross Country Skiing Women's 4 x 5 kilometres Relay,Gold,27.0,168.0,56.0,1
9826,West Germany,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Silver,20.0,198.0,85.0,0
9827,West Germany,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Bronze,24.0,198.0,85.0,8
9828,Great Britain,Tennis,Tennis Men's Doubles,Silver,21.0,185.0,77.0,4
9829,West Germany,Cycling,"Cycling Men's Road Race, Individual",Bronze,24.0,182.0,72.0,7
9830,United States,Athletics,Athletics Women's 4 x 400 metres Relay,Gold,24.0,173.0,57.0,2
9831,United States,Athletics,Athletics Women's 4 x 400 metres Relay,Gold,28.0,173.0,57.0,2
9832,United States,Swimming,Swimming Women's 100 metres Freestyle,Gold,21.0,170.0,64.0,2
9833,United States,Swimming,Swimming Women's 200 metres Freestyle,Silver,21.0,170.0,64.0,0
9834,United States,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold,21.0,170.0,64.0,2
9835,United States,Swimming,Swimming Women's 200 metres Individual Medley,Bronze,21.0,170.0,64.0,8
9836,United States,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold,21.0,170.0,64.0,2
9837,Germany,Alpine Skiing,Alpine Skiing Women's Slalom,Bronze,19.0,168.0,51.0,7
9838,Netherlands,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver,21.0,185.0,72.0,0
9839,East Germany,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Silver,20.0,187.0,78.0,4
9840,West Germany,Athletics,Athletics Men's 400 metres Hurdles,Silver,28.0,189.0,81.0,4
9841,West Germany,Athletics,Athletics Men's 4 x 400 metres Relay,Bronze,28.0,189.0,81.0,8
9842,United States,Speed Skating,Speed Skating Women's 500 metres,Gold,16.0,170.0,66.0,2
9843,United States,Speed Skating,"Speed Skating Women's 1,000 metres",Bronze,16.0,170.0,66.0,7
9844,Canada,Swimming,Swimming Men's 200 metres Backstroke,Bronze,23.0,188.0,84.0,8
9845,Germany,Football,Football Women's Football,Gold,26.0,175.0,68.0,1
9846,West Germany,Rowing,Rowing Men's Coxed Eights,Gold,24.0,190.0,96.0,1
9847,Germany,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Silver,24.0,174.0,76.0,0
9848,East Germany,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Silver,28.0,174.0,76.0,0
9849,West Germany,Athletics,Athletics Men's 4 x 400 metres Relay,Bronze,27.0,185.0,72.0,8
9850,Germany,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Gold,22.0,183.0,83.0,1
9851,West Germany,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Silver,26.0,183.0,83.0,4
9852,Australia,Swimming,Swimming Men's 100 metres Freestyle,Gold,21.0,182.0,78.0,1
9853,Australia,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Gold,21.0,182.0,78.0,1
9854,Chile,Football,Football Men's Football,Bronze,23.0,172.0,75.0,5
9855,Spain,Synchronized Swimming,Synchronized Swimming Women's Team,Silver,25.0,185.0,69.0,4
9856,Spain,Synchronized Swimming,Synchronized Swimming Women's Team,Bronze,29.0,185.0,69.0,7
9857,Great Britain,Athletics,Athletics Women's 4 x 100 metres Relay,Bronze,20.0,171.0,64.0,8
9858,France,Fencing,"Fencing Men's epee, Team",Silver,20.0,186.0,82.0,4
9859,France,Fencing,"Fencing Men's epee, Team",Gold,24.0,186.0,82.0,1
9860,France,Fencing,"Fencing Men's epee, Individual",Bronze,28.0,186.0,82.0,7
9861,France,Fencing,"Fencing Men's epee, Team",Bronze,32.0,186.0,82.0,7
9862,United States,Diving,Diving Men's Springboard,Bronze,20.0,173.0,68.0,7
9863,Australia,Swimming,Swimming Women's 100 metres Freestyle,Gold,20.0,176.0,63.0,1
9864,Australia,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold,20.0,176.0,63.0,1
9865,Australia,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold,20.0,176.0,63.0,1
9866,United States,Basketball,Basketball Women's Basketball,Gold,22.0,162.0,53.0,2
9867,Jamaica,Athletics,Athletics Women's 4 x 100 metres Relay,Silver,23.0,163.0,58.0,4
9868,Germany,Handball,Handball Men's Handball,Silver,24.0,203.0,100.0,4
9869,Canada,Equestrianism,"Equestrianism Mixed Jumping, Team",Silver,45.0,168.0,56.0,4
9870,United States,Wrestling,"Wrestling Men's Bantamweight, Freestyle",Silver,29.0,163.0,54.0,0
