,Age,Height,Weight,Cluster
64144,22.0,178.0,81.0,5
64145,27.0,171.0,49.0,8
64146,24.0,204.0,94.0,1
64147,34.0,183.0,65.0,7
64148,38.0,183.0,65.0,7
64149,23.0,170.0,69.5,8
64150,27.0,170.0,69.5,2
64151,30.0,170.0,69.5,2
64152,33.0,170.0,73.0,2
64153,18.0,160.0,55.0,6
64154,15.0,168.0,47.0,3
64155,28.0,160.0,61.0,0
64156,21.0,167.0,68.0,8
64157,25.0,167.0,68.0,8
64158,33.0,167.0,68.0,0
64159,23.0,181.0,66.0,5
64160,16.0,167.0,55.0,3
64161,31.0,167.0,55.0,0
64162,20.0,163.0,69.0,8
64163,32.0,170.0,80.0,2
64164,32.0,170.0,80.0,2
64165,20.0,158.0,52.0,6
64166,24.0,158.0,52.0,8
64167,33.0,164.0,65.0,0
64168,37.0,164.0,65.0,0
64169,41.0,164.0,65.0,7
64170,45.0,164.0,65.0,7
64171,24.0,173.0,76.0,2
64172,28.0,173.0,76.0,2
64173,25.0,177.0,92.0,2
64174,37.0,177.0,92.0,7
64175,17.0,162.0,54.0,3
64176,22.0,201.0,92.0,1
64177,22.0,201.0,92.0,1
64178,26.0,201.0,92.0,1
64179,23.0,195.0,102.0,1
64180,22.0,196.0,98.0,1
64181,22.0,196.0,98.0,1
64182,22.0,196.0,98.0,1
64183,26.0,196.0,98.0,1
64184,26.0,196.0,98.0,1
64185,30.0,196.0,98.0,4
64186,34.0,196.0,98.0,4
64187,29.0,192.0,86.0,4
64188,36.0,185.0,68.0,7
64189,29.0,192.0,92.0,4
64190,36.0,177.0,67.0,7
64191,36.0,177.0,67.0,7
64192,21.0,196.0,108.0,1
64193,25.0,196.0,108.0,1
64194,29.0,196.0,108.0,4
64195,33.0,196.0,108.0,4
64196,23.0,178.0,100.0,5
64197,20.0,190.0,89.0,1
64198,22.0,169.0,65.0,8
64199,19.0,157.0,50.0,6
64200,32.0,186.0,95.0,4
64201,32.0,186.0,95.0,4
64202,35.0,186.0,80.0,4
64203,20.0,168.0,50.0,3
64204,41.0,182.0,74.0,7
64205,25.0,161.0,48.0,8
64206,16.0,176.0,68.0,3
64207,16.0,176.0,68.0,3
64208,34.0,165.0,59.0,0
64209,48.0,169.0,62.0,7
64210,48.0,169.0,62.0,7
64211,33.0,178.0,67.0,2
64212,41.0,178.0,67.0,7
64213,41.0,178.0,67.0,7
64214,28.0,181.0,69.0,2
64215,32.0,181.0,69.0,2
64216,32.0,181.0,69.0,2
64217,36.0,181.0,69.0,7
64218,24.0,159.0,78.0,8
64219,26.0,182.0,74.0,2
64220,22.0,195.0,99.0,1
64221,26.0,195.0,99.0,1
64222,28.0,164.0,62.0,0
64223,32.0,164.0,62.0,0
64224,18.0,187.0,79.0,5
64225,15.0,185.0,85.0,5
64226,24.0,182.0,103.0,1
64227,28.0,182.0,103.0,4
64228,30.0,175.0,90.0,2
64229,27.0,164.0,61.0,8
64230,27.0,164.0,61.0,8
64231,32.0,184.0,77.0,2
64232,20.0,187.0,81.0,5
64233,20.0,168.0,76.0,3
64234,24.0,168.0,76.0,8
64235,25.0,204.0,91.0,1
64236,28.0,204.0,100.0,1
64237,32.0,204.0,100.0,4
64238,30.0,200.0,102.0,4
64239,30.0,168.0,50.0,0
64240,33.0,189.0,90.0,4
64241,21.0,178.0,86.0,5
64242,20.0,177.0,60.0,3
64243,24.0,168.0,50.0,8
64244,24.0,168.0,50.0,8
64245,28.0,170.0,75.0,2
64246,20.0,197.0,91.0,1
64247,18.0,190.0,88.0,5
64248,20.0,202.0,108.0,1
64249,24.0,202.0,108.0,1
64250,21.0,188.0,65.0,5
64251,21.0,188.0,65.0,5
64252,29.0,188.0,65.0,2
64253,30.0,189.0,84.0,4
64254,23.0,160.0,66.0,8
64255,27.0,160.0,66.0,8
64256,32.0,184.0,73.0,2
64257,21.0,169.0,83.0,5
64258,20.0,184.0,80.0,5
64259,29.0,200.0,140.0,1
64260,33.0,200.0,140.0,4
64261,17.0,150.0,48.0,6
64262,20.0,182.0,70.0,5
64263,25.0,168.0,72.0,8
64264,24.0,195.0,89.0,1
64265,42.0,175.0,78.0,7
64266,29.0,174.0,71.0,2
64267,23.0,191.0,92.0,1
64268,22.0,170.0,78.0,5
64269,26.0,170.0,78.0,2
64270,22.0,170.0,53.0,8
64271,29.0,197.0,120.0,4
64272,27.0,188.0,125.0,1
64273,21.0,170.0,50.0,8
64274,22.0,199.0,80.0,1
64275,26.0,199.0,80.0,1
64276,18.0,153.0,39.0,6
64277,18.0,153.0,39.0,6
64278,18.0,153.0,39.0,6
64279,22.0,183.0,106.0,1
64280,26.0,183.0,106.0,1
64281,22.0,170.0,83.0,5
64282,37.0,170.0,70.0,7
64283,27.0,177.0,85.0,2
64284,19.0,169.0,54.0,3
64285,35.0,173.0,55.0,0
64286,19.0,186.0,67.0,5
64287,23.0,186.0,67.0,5
64288,16.0,174.0,61.0,3
64289,37.0,173.0,53.0,0
64290,30.0,167.0,61.0,0
64291,24.0,186.0,74.0,5
64292,29.0,195.0,94.0,4
64293,33.0,195.0,94.0,4
64294,26.0,191.0,97.0,1
64295,24.0,183.0,82.5,5
64296,28.0,183.0,82.5,2
64297,28.0,183.0,82.5,2
64298,32.0,183.0,82.5,4
64299,36.0,183.0,82.5,7
64300,25.0,182.0,92.0,1
64301,33.0,182.0,92.0,4
64302,17.0,148.0,45.0,6
64303,17.0,148.0,45.0,6
64304,16.0,165.0,61.0,3
64305,23.0,165.0,61.0,8
64306,17.0,180.0,82.0,5
64307,17.0,180.0,82.0,5
64308,25.0,155.0,56.0,8
64309,29.0,155.0,56.0,0
64310,33.0,155.0,56.0,0
64311,18.0,183.0,75.0,5
64312,21.0,199.0,94.0,1
64313,25.0,199.0,94.0,1
64314,34.0,186.0,90.0,4
64315,17.0,177.0,68.0,3
64316,17.0,173.0,57.0,3
64317,33.0,179.0,66.0,2
64318,33.0,179.0,66.0,2
64319,31.0,176.0,79.0,2
64320,22.0,158.0,47.0,6
64321,27.0,185.0,68.0,2
64322,30.0,187.0,84.0,4
64323,34.0,187.0,84.0,4
64324,33.0,180.0,70.0,2
64325,33.0,180.0,70.0,2
64326,30.0,179.0,61.0,2
64327,39.0,181.0,77.0,7
64328,24.0,187.0,95.0,1
64329,34.0,168.0,53.0,0
64330,21.0,153.0,46.0,6
64331,21.0,190.0,79.0,5
64332,21.0,167.0,70.0,8
64333,20.0,187.0,76.0,5
64334,29.0,180.0,68.0,2
64335,23.0,182.0,73.0,5
64336,25.0,190.0,95.0,1
64337,47.0,178.0,72.0,7
64338,26.0,195.0,94.0,1
64339,23.0,171.0,87.0,5
64340,33.0,183.0,80.0,4
64341,37.0,183.0,80.0,7
64342,25.0,211.0,120.0,1
64343,25.0,198.0,93.0,1
64344,20.0,189.0,96.0,1
64345,30.0,189.0,96.0,4
64346,34.0,189.0,96.0,4
64347,38.0,189.0,96.0,4
64348,20.0,158.0,51.0,6
64349,17.0,168.0,55.0,3
64350,35.0,180.0,66.0,7
64351,31.0,164.0,60.0,0
64352,30.0,183.0,72.0,2
64353,17.0,161.0,51.0,6
64354,17.0,161.0,51.0,6
64355,17.0,161.0,51.0,6
64356,41.0,188.0,98.0,4
64357,20.0,187.0,88.0,5
64358,33.0,170.0,83.0,2
64359,15.0,162.0,57.0,3
64360,22.0,181.0,64.0,5
64361,26.0,181.0,64.0,2
64362,30.0,181.0,64.0,2
64363,15.0,147.0,38.0,6
64364,15.0,147.0,38.0,6
64365,15.0,147.0,38.0,6
64366,15.0,147.0,38.0,6
64367,24.0,171.0,61.0,8
64368,32.0,191.0,87.0,4
64369,27.0,179.0,89.0,2
64370,31.0,179.0,89.0,4
64371,19.0,158.0,60.0,6
64372,34.0,182.0,80.0,4
64373,34.0,182.0,82.0,4
64374,20.0,180.0,107.0,5
64375,24.0,180.0,107.0,1
64376,19.0,187.0,80.0,5
64377,36.0,184.0,80.0,7
64378,44.0,184.0,80.0,7
64379,17.0,171.0,60.0,3
64380,17.0,168.0,44.0,3
64381,24.0,185.0,99.0,1
64382,26.0,184.0,130.0,1
64383,26.0,184.0,130.0,1
64384,22.0,166.0,66.0,8
64385,29.0,205.0,99.0,1
64386,27.0,172.0,53.0,8
64387,26.0,159.0,50.0,8
64388,26.0,159.0,50.0,8
64389,19.0,175.0,62.0,3
64390,28.0,176.0,73.0,2
64391,28.0,186.0,110.0,4
64392,26.0,192.0,90.0,1
64393,19.0,191.0,83.0,5
64394,27.0,191.0,83.0,4
64395,28.0,173.0,63.0,2
64396,28.0,173.0,63.0,2
64397,25.0,195.0,81.0,1
64398,22.0,181.0,82.0,5
64399,22.0,167.0,78.0,8
64400,26.0,167.0,78.0,2
64401,26.0,167.0,78.0,2
64402,30.0,167.0,78.0,2
64403,30.0,178.0,58.0,2
64404,36.0,183.0,88.0,4
64405,36.0,183.0,88.0,4
64406,44.0,183.0,88.0,7
64407,44.0,183.0,88.0,7
64408,52.0,183.0,88.0,7
64409,30.0,191.0,95.0,4
64410,19.0,193.0,75.0,5
64411,30.0,174.0,74.0,2
64412,24.0,175.0,85.0,2
64413,36.0,175.0,85.0,7
64414,22.0,180.0,91.0,5
64415,22.0,185.0,84.0,5
64416,36.0,172.0,83.0,7
64417,21.0,184.0,82.0,5
64418,28.0,180.0,97.0,4
64419,31.0,170.0,68.0,2
64420,20.0,160.0,75.0,8
64421,19.0,191.0,78.0,5
64422,18.0,177.0,57.0,3
64423,18.0,179.0,76.0,5
64424,20.0,184.0,94.0,5
64425,32.0,184.0,94.0,4
64426,24.0,195.0,93.0,1
64427,32.0,195.0,93.0,4
64428,27.0,183.0,114.0,4
64429,19.0,161.0,56.0,3
64430,23.0,161.0,56.0,8
64431,23.0,161.0,56.0,8
64432,23.0,161.0,56.0,8
64433,19.0,174.0,66.0,3
64434,27.0,184.0,95.0,4
64435,31.0,184.0,95.0,4
64436,17.0,149.0,42.0,6
64437,17.0,149.0,42.0,6
64438,17.0,149.0,42.0,6
64439,17.0,149.0,42.0,6
64440,40.0,169.0,57.0,7
64441,20.0,193.0,75.0,5
64442,36.0,172.0,76.0,7
64443,34.0,156.0,76.0,0
64444,34.0,156.0,76.0,0
64445,19.0,174.0,64.0,3
64446,19.0,174.0,64.0,3
64447,26.0,165.0,75.0,8
64448,16.0,185.0,81.0,5
64449,16.0,185.0,81.0,5
64450,22.0,186.0,85.0,5
64451,16.0,162.0,61.0,3
64452,20.0,204.0,92.0,1
64453,20.0,199.0,100.0,1
64454,24.0,199.0,100.0,1
64455,31.0,190.0,71.0,4
64456,18.0,176.0,62.0,3
64457,18.0,176.0,62.0,3
64458,18.0,158.0,46.0,6
64459,18.0,173.0,64.0,3
64460,25.0,187.0,95.0,1
64461,28.0,186.0,67.0,2
64462,27.0,200.0,90.0,1
64463,25.0,174.0,56.0,8
64464,17.0,174.0,66.0,3
64465,17.0,174.0,66.0,3
64466,34.0,186.0,98.0,4
64467,18.0,158.0,75.0,3
64468,23.0,195.0,94.0,1
64469,27.0,195.0,94.0,1
64470,24.0,201.0,97.0,1
64471,28.0,201.0,97.0,1
64472,22.0,197.0,110.0,1
64473,26.0,197.0,110.0,1
64474,30.0,197.0,110.0,4
64475,22.0,172.0,78.0,5
64476,27.0,181.0,91.0,4
64477,30.0,172.0,71.0,2
64478,36.0,189.0,100.0,4
64479,31.0,172.0,74.0,2
64480,22.0,200.0,88.0,1
64481,22.0,200.0,88.0,1
64482,19.0,177.0,66.0,3
64483,48.0,176.0,68.0,7
64484,16.0,166.0,54.0,3
64485,21.0,180.0,95.0,5
64486,28.0,177.0,79.0,2
64487,32.0,177.0,79.0,2
64488,31.0,186.0,82.0,4
64489,35.0,186.0,82.0,4
64490,22.0,184.0,85.0,5
64491,21.0,180.0,88.0,5
64492,18.0,178.0,90.0,5
64493,22.0,178.0,90.0,5
64494,19.0,188.0,120.0,1
64495,19.0,188.0,120.0,1
64496,31.0,188.0,120.0,4
64497,34.0,178.0,77.0,7
64498,26.0,174.0,83.0,2
64499,27.0,170.0,72.0,2
64500,19.0,188.0,73.0,5
64501,22.0,186.0,88.0,5
64502,24.0,173.0,53.0,8
64503,27.0,172.0,88.0,2
64504,31.0,172.0,88.0,2
64505,18.0,168.0,47.0,3
64506,24.0,168.0,80.0,2
64507,21.0,173.0,72.0,5
64508,25.0,173.0,72.0,2
64509,35.0,198.0,130.0,4
64510,18.0,180.0,66.0,5
64511,16.0,168.0,44.0,3
64512,35.0,173.0,82.0,7
64513,33.0,183.0,74.0,2
64514,20.0,196.0,91.0,1
64515,29.0,186.0,100.0,4
64516,25.0,166.0,66.0,8
64517,42.0,173.0,79.0,7
64518,42.0,173.0,79.0,7
64519,23.0,186.0,105.0,1
64520,24.0,175.0,82.0,2
64521,23.0,191.0,120.0,1
64522,27.0,191.0,120.0,1
64523,31.0,191.0,120.0,4
64524,16.0,166.0,45.0,6
64525,19.0,167.0,88.0,5
64526,23.0,167.0,88.0,5
64527,27.0,167.0,88.0,2
64528,13.0,168.0,54.0,3
64529,20.0,181.0,63.0,5
64530,24.0,181.0,63.0,2
64531,28.0,181.0,63.0,2
64532,37.0,160.0,62.0,0
64533,36.0,174.0,74.0,7
64534,21.0,200.0,96.0,1
64535,29.0,179.0,92.0,4
64536,19.0,187.0,85.0,5
64537,19.0,187.0,85.0,5
64538,23.0,188.0,87.0,1
64539,25.0,165.0,82.0,2
64540,24.0,170.0,53.0,8
64541,23.0,198.0,103.0,1
64542,33.0,183.0,69.0,2
64543,23.0,190.0,93.0,1
64544,27.0,190.0,93.0,4
64545,20.0,191.0,72.0,5
64546,28.0,185.0,73.0,2
64547,32.0,185.0,73.0,2
64548,36.0,185.0,73.0,7
64549,25.0,165.0,50.0,8
64550,33.0,165.0,50.0,0
64551,37.0,165.0,50.0,0
64552,29.0,167.0,52.0,0
64553,33.0,167.0,52.0,0
64554,33.0,167.0,52.0,0
64555,17.0,176.0,63.0,3
64556,26.0,196.0,100.0,1
64557,30.0,196.0,100.0,4
64558,22.0,161.0,55.0,8
64559,26.0,161.0,55.0,8
64560,22.0,195.0,92.0,1
64561,36.0,170.0,58.0,0
64562,36.0,170.0,58.0,0
64563,39.0,170.0,58.0,7
64564,25.0,185.0,98.0,1
64565,29.0,185.0,98.0,4
64566,21.0,166.0,52.0,8
64567,21.0,166.0,52.0,8
64568,25.0,185.0,69.0,2
64569,27.0,191.0,76.0,4
64570,27.0,191.0,76.0,4
64571,31.0,191.0,76.0,4
64572,31.0,191.0,76.0,4
64573,17.0,192.0,75.0,5
64574,17.0,192.0,75.0,5
64575,17.0,192.0,75.0,5
64576,21.0,192.0,75.0,5
64577,21.0,192.0,75.0,5
64578,15.0,166.0,61.0,3
64579,15.0,166.0,61.0,3
64580,29.0,179.0,78.0,2
64581,28.0,178.0,71.0,2
64582,35.0,170.0,67.0,7
64583,25.0,155.0,53.0,8
64584,25.0,155.0,53.0,8
64585,25.0,155.0,53.0,8
64586,28.0,178.0,80.0,2
64587,26.0,195.0,75.0,1
64588,30.0,195.0,75.0,4
64589,18.0,158.0,48.0,6
64590,25.0,200.0,107.0,1
64591,22.0,196.0,86.0,1
64592,30.0,177.0,57.0,2
64593,21.0,196.0,89.0,1
64594,18.0,158.0,46.0,6
64595,18.0,158.0,46.0,6
64596,21.0,158.0,46.0,6
64597,29.0,182.0,96.0,4
64598,28.0,177.0,82.0,2
64599,32.0,177.0,82.0,2
64600,32.0,177.0,82.0,2
64601,16.0,153.0,43.0,6
64602,34.0,170.0,64.0,0
64603,22.0,150.0,53.0,6
64604,23.0,178.0,59.0,8
64605,27.0,205.0,89.0,1
64606,18.0,186.0,73.0,5
64607,23.0,195.0,120.0,1
64608,28.0,170.0,92.0,2
64609,42.0,187.0,94.0,7
64610,32.0,184.0,72.0,2
64611,32.0,184.0,72.0,2
64612,36.0,175.0,70.0,7
64613,20.0,191.0,78.0,5
64614,20.0,191.0,78.0,5
64615,28.0,191.0,78.0,4
64616,19.0,171.0,50.0,3
64617,25.0,164.0,55.0,8
64618,21.0,182.0,69.0,5
64619,25.0,182.0,69.0,2
64620,29.0,182.0,69.0,2
64621,33.0,180.0,82.0,2
64622,24.0,186.0,105.0,1
64623,28.0,186.0,105.0,4
64624,22.0,190.0,103.0,1
64625,27.0,185.0,85.0,4
64626,21.0,200.0,105.0,1
64627,25.0,200.0,105.0,1
64628,27.0,164.0,54.0,0
64629,30.0,183.0,85.0,4
64630,34.0,183.0,85.0,4
64631,38.0,183.0,85.0,7
64632,25.0,159.0,48.0,8
64633,21.0,161.0,60.0,8
64634,25.0,161.0,60.0,8
64635,22.0,174.0,61.0,8
64636,18.0,176.0,72.0,5
64637,42.0,178.0,68.0,7
64638,42.0,178.0,68.0,7
64639,15.0,171.0,68.0,3
64640,31.0,169.0,63.0,0
64641,31.0,169.0,63.0,0
64642,35.0,169.0,63.0,0
64643,30.0,168.0,55.0,0
64644,35.0,180.0,72.0,7
64645,23.0,176.0,82.0,5
64646,20.0,167.0,51.0,8
64647,21.0,158.0,41.0,6
64648,27.0,186.0,93.0,4
64649,30.0,178.0,83.0,2
64650,24.0,167.0,57.0,8
64651,26.0,200.0,100.0,1
64652,34.0,169.0,65.0,0
64653,23.0,188.0,72.0,5
64654,23.0,188.0,72.0,5
64655,28.0,160.0,47.0,0
64656,28.0,196.0,118.0,1
64657,19.0,168.0,57.0,3
64658,22.0,158.0,47.0,6
64659,34.0,179.0,75.0,7
64660,37.0,195.0,98.0,4
64661,19.0,181.0,86.0,5
64662,27.0,164.0,44.0,0
64663,25.0,192.0,84.0,1
64664,18.0,167.0,59.0,3
64665,26.0,173.0,76.0,2
64666,30.0,173.0,76.0,2
64667,19.0,180.0,84.0,5
64668,19.0,180.0,84.0,5
64669,27.0,180.0,84.0,2
64670,26.0,164.0,52.0,8
64671,31.0,164.0,52.0,0
64672,31.0,164.0,52.0,0
64673,34.0,164.0,52.0,0
64674,29.0,188.0,105.0,4
64675,29.0,188.0,105.0,4
64676,51.0,174.0,68.0,7
64677,25.0,157.0,50.0,8
64678,29.0,157.0,50.0,0
64679,29.0,157.0,50.0,0
64680,33.0,157.0,50.0,0
64681,33.0,157.0,50.0,0
64682,26.0,205.0,87.0,1
64683,30.0,205.0,87.0,4
64684,24.0,169.0,56.0,8
64685,18.0,165.0,48.0,6
64686,17.0,185.0,85.0,5
64687,24.0,198.0,78.0,1
64688,29.0,193.0,95.0,4
64689,24.0,160.0,68.0,8
64690,18.0,145.0,35.0,6
64691,18.0,145.0,35.0,6
64692,18.0,145.0,35.0,6
64693,18.0,145.0,35.0,6
64694,28.0,170.0,78.0,2
64695,23.0,191.0,75.0,5
64696,31.0,171.0,66.0,2
64697,27.0,187.0,86.0,4
64698,16.0,176.0,64.0,3
64699,21.0,185.0,95.0,1
64700,25.0,185.0,95.0,1
64701,24.0,181.0,111.0,1
64702,24.0,174.0,74.0,2
64703,22.0,197.0,93.0,1
64704,27.0,197.0,93.0,1
64705,27.0,197.0,93.0,1
64706,34.0,197.0,93.0,4
64707,27.0,178.0,82.0,2
64708,31.0,178.0,82.0,2
64709,19.0,185.0,87.0,5
64710,32.0,170.0,68.0,2
64711,33.0,177.0,75.0,2
64712,18.0,176.0,67.0,3
64713,30.0,169.0,55.0,0
64714,21.0,169.0,61.0,8
64715,18.0,171.0,51.0,3
64716,21.0,190.0,88.0,1
64717,28.0,176.0,74.0,2
64718,28.0,173.0,100.0,2
64719,20.0,200.0,87.0,1
64720,20.0,200.0,87.0,1
64721,20.0,200.0,87.0,1
64722,24.0,200.0,87.0,1
64723,24.0,200.0,87.0,1
64724,24.0,200.0,87.0,1
64725,28.0,200.0,87.0,1
64726,28.0,200.0,87.0,1
64727,28.0,200.0,87.0,1
64728,32.0,200.0,87.0,4
64729,32.0,200.0,87.0,4
64730,32.0,200.0,87.0,4
64731,18.0,181.0,74.0,5
64732,18.0,181.0,74.0,5
64733,25.0,173.0,82.0,2
64734,25.0,173.0,82.0,2
64735,30.0,203.0,106.0,4
64736,26.0,184.0,81.0,2
64737,30.0,184.0,81.0,4
64738,29.0,186.0,86.0,4
64739,41.0,175.0,72.0,7
64740,21.0,180.0,94.0,5
64741,25.0,180.0,94.0,1
64742,29.0,180.0,94.0,4
64743,33.0,176.0,86.0,2
64744,15.0,169.0,48.0,3
64745,19.0,169.0,48.0,3
64746,32.0,162.0,53.0,0
64747,32.0,162.0,53.0,0
64748,26.0,168.0,69.0,8
64749,27.0,164.0,67.5,8
64750,31.0,164.0,67.5,0
64751,25.0,182.0,68.0,2
64752,36.0,188.0,86.0,4
64753,29.0,182.0,95.0,4
64754,25.0,213.0,106.0,1
64755,31.0,170.0,61.0,0
64756,35.0,170.0,61.0,0
64757,33.0,172.0,66.0,2
64758,28.0,170.0,73.0,2
64759,25.0,190.0,128.0,1
64760,29.0,163.0,56.0,0
64761,23.0,194.0,88.0,1
64762,22.0,185.0,99.0,1
64763,23.0,156.0,54.0,8
64764,23.0,156.0,54.0,8
64765,23.0,156.0,54.0,8
64766,19.0,156.0,49.0,6
64767,22.0,182.0,97.5,1
64768,22.0,182.0,97.5,1
64769,26.0,182.0,97.5,4
64770,34.0,182.0,97.5,4
64771,38.0,182.0,97.5,4
64772,40.0,171.0,60.0,7
64773,17.0,177.0,66.0,3
64774,23.0,199.0,91.0,1
64775,24.0,188.0,88.0,1
64776,24.0,158.0,70.0,8
64777,28.0,158.0,70.0,0
64778,36.0,192.0,92.0,4
64779,20.0,162.0,63.0,8
64780,24.0,162.0,63.0,8
64781,28.0,162.0,63.0,0
64782,18.0,168.0,73.0,3
64783,53.0,165.0,74.0,7
64784,25.0,185.0,93.0,1
64785,24.0,193.0,74.0,1
64786,46.0,166.0,73.0,7
64787,46.0,166.0,73.0,7
64788,24.0,196.0,98.0,1
64789,32.0,196.0,98.0,4
64790,19.0,155.0,52.0,6
64791,24.0,185.0,71.0,5
64792,25.0,183.0,60.0,2
64793,29.0,183.0,60.0,2
64794,28.0,175.0,79.0,2
64795,34.0,178.0,84.0,7
64796,20.0,187.0,91.0,5
64797,20.0,187.0,91.0,5
64798,29.0,168.0,69.0,2
64799,17.0,178.0,67.0,3
64800,28.0,195.0,94.0,4
64801,23.0,193.0,106.0,1
64802,26.0,185.0,83.0,2
64803,42.0,166.0,64.0,7
64804,42.0,166.0,64.0,7
64805,29.0,164.0,64.0,0
64806,33.0,164.0,64.0,0
64807,21.0,186.0,87.0,5
64808,25.0,186.0,87.0,1
64809,25.0,186.0,87.0,1
64810,18.0,176.0,56.0,3
64811,22.0,176.0,56.0,8
64812,24.0,197.0,91.0,1
64813,28.0,184.0,71.0,2
64814,21.0,200.0,89.0,1
64815,25.0,200.0,89.0,1
64816,29.0,200.0,89.0,4
64817,27.0,163.0,53.0,0
64818,31.0,163.0,53.0,0
64819,25.0,209.0,96.0,1
64820,29.0,209.0,96.0,1
64821,33.0,209.0,96.0,4
64822,24.0,161.0,59.0,8
64823,38.0,176.0,71.0,7
64824,32.0,186.0,81.0,4
64825,24.0,186.0,75.0,5
64826,28.0,190.0,93.0,4
64827,30.0,189.0,99.0,4
64828,34.0,189.0,99.0,4
64829,30.0,186.0,86.0,4
64830,22.0,195.0,87.0,1
64831,20.0,191.0,79.0,5
64832,20.0,191.0,79.0,5
64833,24.0,191.0,79.0,1
64834,32.0,176.0,72.0,2
64835,21.0,194.0,96.0,1
64836,20.0,166.0,48.0,8
64837,25.0,161.0,60.0,8
64838,33.0,185.0,75.0,4
64839,24.0,204.0,98.0,1
64840,25.0,194.0,103.0,1
64841,15.0,149.0,38.0,6
64842,15.0,149.0,38.0,6
64843,38.0,175.0,73.0,7
64844,42.0,175.0,73.0,7
64845,46.0,175.0,73.0,7
64846,50.0,175.0,73.0,7
64847,54.0,175.0,73.0,7
64848,26.0,203.0,118.0,1
64849,24.0,192.0,120.0,1
64850,24.0,190.0,98.0,1
64851,19.0,167.0,53.0,3
64852,35.0,165.0,60.0,0
64853,28.0,184.0,95.0,4
64854,26.0,181.0,68.0,2
64855,19.0,169.0,86.0,5
64856,33.0,177.0,78.0,2
64857,30.0,178.0,80.0,2
64858,21.0,158.0,66.0,8
64859,21.0,158.0,66.0,8
64860,25.0,158.0,66.0,8
64861,31.0,184.0,72.0,2
64862,35.0,184.0,72.0,7
64863,39.0,184.0,72.0,7
64864,20.0,198.0,98.0,1
64865,28.0,198.0,98.0,1
64866,36.0,155.0,57.0,0
64867,19.0,180.0,85.0,5
64868,15.0,162.0,55.0,3
64869,18.0,182.0,76.0,5
64870,27.0,163.0,70.0,8
64871,32.0,169.0,67.0,0
64872,28.0,174.0,61.0,2
64873,32.0,181.0,69.0,2
64874,22.0,169.0,72.0,8
64875,47.0,167.0,68.0,7
64876,47.0,167.0,68.0,7
64877,34.0,175.0,60.0,7
64878,24.0,182.0,66.0,2
64879,19.0,167.0,48.0,3
64880,19.0,188.0,92.0,5
64881,19.0,188.0,92.0,5
64882,23.0,188.0,92.0,1
64883,19.0,190.0,79.0,5
64884,18.0,188.0,74.0,5
64885,27.0,180.0,86.0,2
64886,24.0,165.0,67.0,8
64887,19.0,176.0,79.0,5
64888,23.0,176.0,79.0,5
64889,20.0,201.0,80.0,1
64890,28.0,184.0,64.0,2
64891,26.0,177.0,79.0,2
64892,26.0,177.0,79.0,2
64893,30.0,177.0,79.0,2
64894,28.0,180.0,91.0,4
64895,26.0,175.0,59.0,8
64896,26.0,201.0,75.0,1
64897,27.0,185.0,110.0,4
64898,30.0,168.0,52.0,0
64899,34.0,168.0,52.0,0
64900,24.0,188.0,98.0,1
64901,21.0,191.0,93.0,1
64902,21.0,191.0,93.0,1
64903,33.0,191.0,93.0,4
64904,35.0,156.0,60.0,0
64905,35.0,156.0,60.0,0
64906,39.0,156.0,60.0,0
64907,39.0,156.0,60.0,0
64908,28.0,195.0,86.0,4
64909,25.0,188.0,110.0,1
64910,29.0,188.0,110.0,4
64911,37.0,188.0,110.0,4
64912,32.0,188.0,77.0,4
64913,31.0,185.0,87.0,4
64914,23.0,183.0,53.0,8
64915,23.0,183.0,53.0,8
64916,22.0,166.0,62.0,8
64917,24.0,157.0,54.0,8
64918,32.0,157.0,54.0,0
64919,26.0,163.0,64.0,8
64920,35.0,194.0,104.0,4
64921,24.0,185.0,69.0,5
64922,29.0,191.0,90.0,4
64923,24.0,201.0,108.0,1
64924,28.0,201.0,108.0,1
64925,32.0,201.0,108.0,4
64926,18.0,178.0,81.0,5
64927,23.0,159.0,49.0,8
64928,20.0,182.0,90.0,5
64929,30.0,162.0,53.0,0
64930,34.0,178.0,78.0,7
64931,28.0,182.0,90.0,4
64932,28.0,182.0,81.0,2
64933,27.0,169.0,70.0,2
64934,31.0,169.0,70.0,2
64935,31.0,169.0,70.0,2
64936,31.0,169.0,70.0,2
64937,21.0,162.0,57.0,8
64938,33.0,173.0,65.0,2
64939,17.0,176.0,73.0,3
64940,47.0,169.0,47.0,7
64941,47.0,169.0,47.0,7
64942,51.0,169.0,47.0,7
64943,51.0,169.0,47.0,7
64944,32.0,190.0,79.0,4
64945,37.0,185.0,110.0,4
64946,40.0,185.0,110.0,4
64947,25.0,183.0,60.0,2
64948,29.0,183.0,60.0,2
64949,23.0,194.0,90.0,1
64950,27.0,168.0,90.0,2
64951,22.0,153.0,45.0,6
64952,15.0,155.0,48.0,6
64953,15.0,168.0,63.0,3
64954,15.0,168.0,63.0,3
64955,15.0,168.0,63.0,3
64956,15.0,158.0,56.0,6
64957,17.0,142.0,48.0,6
64958,26.0,189.0,89.0,1
64959,30.0,184.0,76.0,2
64960,28.0,165.0,72.0,2
64961,25.0,167.0,56.0,8
64962,25.0,167.0,56.0,8
64963,29.0,167.0,56.0,0
64964,21.0,174.0,54.0,8
64965,28.0,158.0,44.0,0
