,Age,Height,Weight
38562,34.0,177.0,93.0
38563,38.0,177.0,93.0
38564,24.0,190.0,100.0
38565,32.0,190.0,100.0
38566,29.0,188.0,90.0
38567,22.0,167.0,58.0
38568,25.0,167.0,58.0
38569,25.0,167.0,58.0
38570,29.0,167.0,58.0
38571,35.0,187.0,78.0
38572,21.0,181.0,90.0
38573,25.0,181.0,90.0
38574,17.0,163.0,50.0
38575,18.0,182.0,72.0
38576,28.0,173.0,65.0
38577,21.0,167.0,55.0
38578,26.0,207.0,93.0
38579,23.0,200.0,128.0
38580,27.0,200.0,128.0
38581,31.0,200.0,128.0
38582,26.0,199.0,109.0
38583,18.0,192.0,85.0
38584,22.0,192.0,85.0
38585,17.0,184.0,76.0
38586,17.0,184.0,76.0
38587,20.0,157.0,48.0
38588,24.0,172.0,66.0
38589,28.0,172.0,66.0
38590,19.0,163.0,51.0
38591,22.0,163.0,49.0
38592,22.0,163.0,49.0
38593,26.0,163.0,49.0
38594,26.0,175.0,81.0
38595,20.0,169.0,60.0
38596,20.0,177.0,75.0
38597,21.0,179.0,67.0
38598,26.0,200.0,84.0
38599,16.0,169.0,46.0
38600,29.0,192.0,80.0
38601,28.0,169.0,67.0
38602,24.0,160.0,52.0
38603,32.0,168.0,60.0
38604,26.0,164.0,62.0
38605,18.0,157.0,60.0
38606,22.0,157.0,60.0
38607,26.0,157.0,60.0
38608,16.0,165.0,54.0
38609,29.0,155.0,62.0
38610,18.0,182.0,74.0
38611,27.0,196.0,98.0
38612,15.0,170.0,46.0
38613,19.0,170.0,46.0
38614,25.0,189.0,100.0
38615,29.0,189.0,100.0
38616,33.0,189.0,100.0
38617,23.0,176.0,87.0
38618,27.0,176.0,87.0
38619,31.0,176.0,87.0
38620,31.0,166.0,57.0
38621,42.0,172.0,88.0
38622,22.0,174.0,67.0
38623,32.0,168.0,63.0
38624,40.0,168.0,63.0
38625,40.0,168.0,63.0
38626,29.0,175.0,83.0
38627,30.0,178.0,63.0
38628,17.0,167.0,50.0
38629,17.0,167.0,50.0
38630,22.0,155.0,63.0
38631,26.0,177.0,85.0
38632,27.0,188.0,100.0
38633,23.0,188.0,70.0
38634,30.0,165.0,56.0
38635,17.0,158.0,65.0
38636,20.0,166.0,68.0
38637,20.0,166.0,68.0
38638,29.0,159.0,59.0
38639,29.0,159.0,59.0
38640,32.0,159.0,59.0
38641,33.0,190.0,87.0
38642,27.0,180.0,83.0
38643,24.0,175.0,101.0
38644,23.0,185.0,71.0
38645,27.0,184.0,93.0
38646,31.0,184.0,93.0
38647,24.0,185.0,118.0
38648,32.0,185.0,118.0
38649,36.0,185.0,118.0
38650,25.0,173.0,74.0
38651,23.0,165.0,60.0
38652,20.0,168.0,65.0
38653,20.0,168.0,65.0
38654,26.0,203.0,93.0
38655,33.0,173.0,65.0
38656,33.0,173.0,65.0
38657,38.0,170.0,84.0
38658,28.0,192.0,126.0
38659,25.0,174.0,61.0
38660,25.0,174.0,61.0
38661,29.0,174.0,61.0
38662,29.0,174.0,61.0
38663,25.0,202.0,96.0
38664,28.0,163.0,52.0
38665,27.0,162.0,58.0
38666,30.0,172.0,62.0
38667,19.0,178.0,74.0
38668,32.0,167.0,74.0
38669,25.0,193.0,82.0
38670,23.0,170.0,89.0
38671,18.0,182.0,80.0
38672,25.0,188.0,81.0
38673,22.0,190.0,92.0
38674,17.0,187.0,82.0
38675,17.0,187.0,82.0
38676,37.0,164.0,59.0
38677,32.0,175.0,70.0
38678,21.0,192.0,90.0
38679,25.0,192.0,90.0
38680,29.0,192.0,90.0
38681,29.0,192.0,90.0
38682,33.0,192.0,90.0
38683,33.0,175.0,64.0
38684,33.0,158.0,55.0
38685,33.0,158.0,55.0
38686,29.0,180.0,88.0
38687,29.0,185.0,86.0
38688,33.0,162.0,55.0
38689,33.0,162.0,55.0
38690,22.0,186.0,72.0
38691,34.0,193.0,104.0
38692,21.0,176.0,57.0
38693,26.0,162.0,54.0
38694,26.0,162.0,54.0
38695,34.0,183.0,105.0
38696,25.0,203.0,98.0
38697,28.0,203.0,98.0
38698,32.0,203.0,98.0
38699,18.0,175.0,61.0
38700,33.0,181.0,90.0
38701,25.0,191.0,87.0
38702,26.0,184.0,93.0
38703,19.0,187.0,92.0
38704,19.0,187.0,92.0
38705,23.0,187.0,92.0
38706,27.0,180.0,74.0
38707,22.0,187.0,83.0
38708,23.0,179.0,77.0
38709,20.0,163.0,82.0
38710,24.0,163.0,82.0
38711,28.0,179.0,71.0
38712,32.0,180.0,72.0
38713,25.0,171.0,58.0
38714,27.0,171.0,58.0
38715,31.0,171.0,58.0
38716,43.0,171.0,58.0
38717,33.0,177.0,61.0
38718,19.0,164.0,52.0
38719,24.0,174.0,66.0
38720,18.0,178.0,79.0
38721,20.0,161.0,59.0
38722,29.0,169.0,60.0
38723,24.0,177.0,65.0
38724,33.0,157.0,52.0
38725,32.0,176.0,68.0
38726,36.0,176.0,68.0
38727,24.0,204.0,112.0
38728,28.0,204.0,112.0
38729,26.0,200.0,105.0
38730,30.0,200.0,105.0
38731,34.0,200.0,105.0
38732,19.0,181.0,85.0
38733,19.0,181.0,85.0
38734,23.0,181.0,85.0
38735,17.0,157.0,49.0
38736,22.0,160.0,62.0
38737,31.0,162.0,61.0
38738,23.0,192.0,68.0
38739,31.0,180.0,72.0
38740,23.0,163.0,58.0
38741,23.0,190.0,83.0
38742,26.0,197.0,92.0
38743,28.0,166.0,54.0
38744,25.0,184.0,91.0
38745,25.0,184.0,91.0
38746,29.0,184.0,91.0
38747,28.0,181.0,78.0
38748,28.0,178.0,85.0
38749,32.0,178.0,85.0
38750,27.0,183.0,76.0
38751,32.0,168.0,68.0
38752,20.0,188.0,85.0
38753,32.0,188.0,85.0
38754,32.0,188.0,85.0
38755,27.0,171.0,76.0
38756,22.0,196.0,86.0
38757,26.0,188.0,86.0
38758,22.0,164.0,49.0
38759,22.0,173.0,52.0
38760,19.0,173.0,63.0
38761,22.0,173.0,58.0
38762,20.0,187.0,83.0
38763,20.0,187.0,83.0
38764,29.0,183.0,83.0
38765,32.0,188.0,79.0
38766,29.0,174.0,59.0
38767,33.0,174.0,59.0
38768,19.0,186.0,75.0
38769,26.0,181.0,67.0
38770,35.0,171.0,60.0
38771,35.0,171.0,60.0
38772,44.0,175.0,60.0
38773,44.0,175.0,60.0
38774,20.0,193.0,74.0
38775,24.0,193.0,74.0
38776,29.0,191.0,93.0
38777,23.0,190.0,70.0
38778,22.0,193.0,88.0
38779,17.0,170.0,67.0
38780,28.0,174.0,80.0
38781,19.0,173.0,52.0
38782,23.0,171.0,68.0
38783,27.0,170.0,83.0
38784,21.0,180.0,59.0
38785,23.0,189.0,84.0
38786,27.0,189.0,84.0
38787,20.0,173.0,59.0
38788,33.0,173.0,71.0
38789,26.0,187.0,86.0
38790,30.0,187.0,86.0
38791,21.0,183.0,62.0
38792,25.0,183.0,62.0
38793,25.0,183.0,62.0
38794,19.0,174.0,69.0
38795,27.0,181.0,79.0
38796,24.0,198.0,107.0
38797,24.0,198.0,107.0
38798,31.0,193.0,96.0
38799,26.0,193.0,125.0
38800,30.0,193.0,125.0
38801,20.0,178.0,71.0
38802,20.0,178.0,71.0
38803,20.0,199.0,120.0
38804,20.0,175.0,95.0
38805,24.0,183.0,90.0
38806,30.0,169.0,67.0
38807,16.0,159.0,41.0
38808,26.0,163.0,63.0
38809,26.0,178.0,66.0
38810,30.0,178.0,66.0
38811,30.0,178.0,66.0
38812,34.0,178.0,66.0
38813,29.0,155.0,52.0
38814,14.0,165.0,60.0
38815,26.0,170.0,65.0
38816,19.0,178.0,72.0
38817,30.0,177.0,76.0
38818,19.0,157.0,53.0
38819,29.0,162.0,53.0
38820,18.0,180.0,78.0
38821,21.0,180.0,89.0
38822,29.0,180.0,89.0
38823,14.0,170.0,64.0
38824,14.0,170.0,64.0
38825,14.0,170.0,64.0
38826,18.0,170.0,64.0
38827,24.0,186.0,83.0
38828,32.0,186.0,83.0
38829,27.0,166.0,57.0
38830,27.0,166.0,57.0
38831,32.0,166.0,57.0
38832,19.0,180.0,61.0
38833,23.0,176.0,83.0
38834,23.0,176.0,83.0
38835,26.0,157.0,52.0
38836,40.0,172.0,63.0
38837,44.0,172.0,63.0
38838,20.0,187.0,88.0
38839,35.0,175.0,73.0
38840,29.0,168.0,55.0
38841,22.0,176.0,57.0
38842,23.0,162.0,50.0
38843,27.0,162.0,50.0
38844,20.0,175.0,56.0
38845,27.0,186.0,84.0
38846,27.0,187.0,76.0
38847,31.0,187.0,76.0
38848,24.0,180.0,62.0
38849,17.0,182.0,72.0
38850,25.0,182.0,72.0
38851,25.0,182.0,72.0
38852,37.0,189.0,75.0
38853,26.0,187.0,95.0
38854,26.0,187.0,95.0
38855,23.0,190.0,91.0
38856,26.0,164.0,61.0
38857,26.0,164.0,61.0
38858,27.0,187.0,90.0
38859,31.0,187.0,90.0
38860,21.0,163.0,59.0
38861,30.0,175.0,66.0
38862,26.0,200.0,105.0
38863,24.0,186.0,105.0
38864,15.0,185.0,77.0
38865,19.0,185.0,77.0
38866,19.0,185.0,77.0
38867,26.0,171.0,67.0
38868,22.0,180.0,74.0
38869,17.0,170.0,53.0
38870,22.0,184.0,95.0
38871,26.0,184.0,95.0
38872,25.0,187.0,87.0
38873,21.0,189.0,80.0
38874,20.0,174.0,73.0
38875,25.0,181.0,72.0
38876,23.0,163.0,58.0
38877,27.0,163.0,58.0
38878,27.0,163.0,58.0
38879,27.0,163.0,58.0
38880,33.0,170.0,67.0
38881,37.0,170.0,67.0
38882,41.0,170.0,67.0
38883,45.0,170.0,67.0
38884,32.0,183.0,75.0
38885,25.0,194.0,87.0
38886,15.0,160.0,53.0
38887,19.0,160.0,53.0
38888,28.0,172.0,75.0
38889,21.0,167.0,53.0
38890,23.0,181.0,82.0
38891,29.0,175.0,124.0
38892,33.0,175.0,124.0
38893,30.0,188.0,80.0
38894,30.0,181.0,76.0
38895,20.0,177.0,70.0
38896,32.0,183.0,80.0
38897,27.0,188.0,88.0
38898,16.0,172.0,53.0
38899,16.0,172.0,53.0
38900,43.0,165.0,67.0
38901,43.0,165.0,67.0
38902,47.0,165.0,67.0
38903,30.0,178.0,71.0
38904,20.0,186.0,72.0
38905,20.0,186.0,72.0
38906,25.0,186.0,72.0
38907,24.0,194.0,94.0
38908,26.0,188.0,78.0
38909,19.0,196.0,84.0
38910,19.0,196.0,84.0
38911,26.0,166.0,55.0
38912,30.0,166.0,55.0
38913,25.0,178.0,79.0
38914,25.0,160.0,64.0
38915,25.0,160.0,64.0
38916,29.0,160.0,64.0
38917,29.0,160.0,64.0
38918,29.0,160.0,64.0
38919,25.0,190.0,77.0
38920,29.0,190.0,77.0
38921,21.0,164.0,58.0
38922,19.0,181.0,74.0
38923,19.0,181.0,74.0
38924,25.0,182.0,78.0
38925,28.0,178.0,79.0
38926,30.0,170.0,56.0
38927,26.0,191.0,113.0
38928,29.0,185.0,88.0
38929,23.0,179.0,81.0
38930,34.0,175.0,75.0
38931,43.0,162.0,56.0
38932,32.0,176.0,85.0
38933,40.0,176.0,85.0
38934,30.0,185.0,78.0
38935,37.0,175.0,85.0
38936,20.0,167.0,62.0
38937,18.0,161.0,47.0
38938,22.0,161.0,47.0
38939,14.0,166.0,50.0
38940,30.0,162.0,50.0
38941,19.0,178.0,75.0
38942,27.0,191.0,109.0
38943,35.0,191.0,109.0
38944,24.0,183.0,84.0
38945,25.0,159.0,40.0
38946,29.0,159.0,40.0
38947,37.0,159.0,40.0
38948,17.0,185.0,65.0
38949,29.0,168.0,52.0
38950,16.0,163.0,63.0
38951,30.0,182.0,68.0
38952,23.0,167.0,56.0
38953,33.0,171.0,69.0
38954,18.0,171.0,68.0
38955,26.0,171.0,68.0
38956,24.0,203.0,100.0
38957,25.0,163.0,57.0
38958,27.0,169.0,60.0
38959,16.0,176.0,67.0
38960,36.0,185.0,79.0
38961,23.0,196.0,101.0
38962,27.0,196.0,101.0
38963,31.0,196.0,101.0
38964,35.0,196.0,101.0
38965,39.0,196.0,101.0
38966,16.0,188.0,83.0
38967,30.0,198.0,89.0
38968,20.0,198.0,96.0
38969,24.0,198.0,96.0
38970,24.0,198.0,96.0
38971,24.0,198.0,96.0
38972,28.0,198.0,96.0
38973,28.0,198.0,96.0
38974,19.0,173.0,61.0
38975,19.0,173.0,61.0
38976,27.0,173.0,61.0
38977,21.0,172.0,79.0
38978,21.0,172.0,79.0
38979,25.0,172.0,79.0
38980,35.0,172.0,79.0
38981,39.0,172.0,79.0
38982,19.0,157.0,52.0
38983,19.0,157.0,52.0
38984,22.0,183.0,74.0
38985,26.0,183.0,74.0
38986,31.0,183.0,74.0
38987,28.0,177.0,73.0
38988,32.0,177.0,73.0
38989,32.0,177.0,73.0
38990,22.0,204.0,86.0
38991,19.0,188.0,72.0
38992,23.0,188.0,72.0
38993,39.0,178.0,75.0
38994,23.0,192.0,115.0
38995,28.0,192.0,115.0
38996,13.0,148.0,35.0
38997,28.0,163.0,48.0
38998,19.0,155.0,52.0
38999,23.0,192.0,120.0
39000,27.0,192.0,120.0
39001,23.0,218.0,110.0
39002,23.0,174.0,79.0
39003,44.0,188.0,77.0
39004,44.0,188.0,77.0
39005,44.0,188.0,77.0
39006,16.0,175.0,58.0
39007,28.0,168.0,67.0
39008,26.0,175.0,67.0
39009,26.0,189.0,100.0
39010,29.0,188.0,87.0
39011,20.0,171.0,76.0
39012,21.0,194.0,80.0
39013,18.0,183.0,86.0
39014,28.0,185.0,75.0
39015,30.0,185.0,75.0
39016,30.0,185.0,75.0
39017,27.0,196.0,103.0
39018,22.0,170.0,56.0
39019,28.0,174.0,73.0
39020,36.0,174.0,73.0
39021,46.0,176.0,78.0
39022,29.0,190.0,111.0
39023,33.0,190.0,111.0
39024,37.0,190.0,111.0
39025,18.0,191.0,84.0
39026,27.0,180.0,68.0
39027,24.0,177.0,70.0
39028,25.0,184.0,80.0
39029,33.0,168.0,67.0
39030,21.0,172.0,78.0
39031,21.0,172.0,78.0
39032,21.0,172.0,78.0
39033,30.0,185.0,85.0
39034,21.0,170.0,56.0
39035,18.0,168.0,58.0
39036,15.0,159.0,60.0
39037,20.0,185.0,70.0
39038,26.0,165.0,73.0
39039,21.0,174.0,84.0
39040,29.0,174.0,84.0
39041,20.0,174.0,62.0
39042,24.0,174.0,62.0
39043,34.0,203.0,104.0
39044,23.0,190.0,113.0
39045,27.0,190.0,113.0
39046,31.0,190.0,113.0
39047,35.0,190.0,113.0
39048,20.0,174.0,73.0
39049,25.0,186.0,100.0
39050,21.0,180.0,76.0
39051,25.0,180.0,76.0
39052,32.0,171.0,63.0
39053,34.0,171.0,68.0
39054,38.0,171.0,68.0
39055,42.0,171.0,68.0
39056,16.0,162.0,47.0
39057,29.0,158.0,59.0
39058,23.0,178.0,60.0
39059,17.0,165.0,70.0
39060,49.0,178.0,80.0
39061,25.0,181.0,77.0
39062,25.0,181.0,77.0
39063,29.0,181.0,77.0
39064,29.0,181.0,77.0
39065,19.0,174.0,74.0
39066,29.0,176.0,65.0
39067,27.0,202.0,97.0
39068,31.0,202.0,97.0
39069,26.0,163.0,61.0
39070,26.0,163.0,61.0
39071,21.0,180.0,76.0
39072,25.0,183.0,120.0
39073,22.0,171.0,62.0
39074,24.0,171.0,56.0
39075,24.0,184.0,75.0
39076,30.0,176.0,65.0
39077,17.0,177.0,71.0
39078,21.0,177.0,71.0
39079,24.0,198.0,114.0
39080,20.0,184.0,87.0
39081,16.0,164.0,61.5
39082,16.0,164.0,61.5
39083,25.0,167.0,62.0
39084,22.0,183.0,92.0
39085,30.0,183.0,92.0
39086,22.0,176.0,58.0
39087,25.0,167.0,64.0
39088,25.0,178.0,86.0
39089,23.0,196.0,96.0
39090,27.0,196.0,96.0
39091,35.0,170.0,68.0
39092,35.0,170.0,68.0
39093,39.0,170.0,68.0
39094,39.0,170.0,68.0
39095,42.0,170.0,68.0
39096,42.0,170.0,68.0
39097,30.0,169.0,50.0
39098,34.0,169.0,50.0
39099,22.0,155.0,58.0
39100,26.0,155.0,58.0
39101,30.0,183.0,82.0
39102,26.0,165.0,48.0
39103,26.0,167.0,50.0
39104,34.0,159.0,49.0
39105,30.0,186.0,87.0
39106,33.0,162.0,58.0
39107,27.0,170.0,66.0
39108,19.0,171.0,61.0
39109,22.0,170.0,48.0
39110,34.0,179.0,75.0
39111,23.0,179.0,71.0
39112,44.0,167.0,65.0
39113,35.0,186.0,93.0
39114,21.0,156.0,52.0
39115,34.0,183.0,78.0
39116,19.0,172.0,64.0
39117,27.0,175.0,84.0
39118,20.0,194.0,90.0
39119,20.0,194.0,90.0
39120,27.0,189.0,92.0
39121,33.0,182.0,82.0
39122,28.0,187.0,74.0
39123,25.0,194.0,104.0
39124,29.0,194.0,104.0
39125,20.0,188.0,82.0
39126,26.0,158.0,53.0
39127,24.0,195.0,100.0
39128,28.0,195.0,100.0
39129,32.0,195.0,100.0
39130,26.0,173.0,58.0
39131,30.0,173.0,60.0
39132,18.0,172.0,62.0
39133,26.0,173.0,75.0
39134,30.0,173.0,75.0
39135,25.0,181.0,71.0
39136,26.0,193.0,78.0
39137,19.0,177.0,68.0
39138,23.0,173.0,65.0
39139,46.0,170.0,55.0
39140,50.0,170.0,55.0
39141,58.0,170.0,55.0
39142,58.0,170.0,55.0
39143,24.0,178.0,69.0
39144,28.0,170.0,55.0
39145,19.0,180.0,77.0
39146,20.0,176.0,55.0
39147,17.0,171.0,65.0
39148,26.0,194.0,104.0
39149,30.0,194.0,104.0
39150,28.0,189.0,86.0
39151,32.0,183.0,75.0
39152,22.0,189.0,103.0
39153,26.0,189.0,103.0
39154,30.0,189.0,103.0
39155,32.0,189.0,103.0
39156,34.0,189.0,103.0
39157,30.0,160.0,53.5
39158,24.0,175.0,58.0
39159,24.0,175.0,58.0
39160,28.0,175.0,58.0
39161,32.0,175.0,58.0
39162,32.0,175.0,58.0
39163,20.0,176.0,65.0
39164,31.0,173.0,66.0
39165,31.0,173.0,66.0
39166,35.0,173.0,66.0
39167,35.0,173.0,66.0
39168,35.0,173.0,66.0
39169,39.0,173.0,66.0
39170,21.0,171.0,57.0
39171,30.0,171.0,57.0
39172,30.0,171.0,57.0
39173,18.0,163.0,65.0
39174,26.0,178.0,90.0
39175,19.0,180.0,67.0
39176,21.0,171.0,70.0
39177,27.0,178.0,62.0
39178,31.0,178.0,62.0
39179,31.0,178.0,62.0
39180,21.0,167.0,62.0
39181,27.0,181.0,67.0
39182,41.0,203.0,105.0
39183,25.0,186.0,93.0
39184,21.0,186.0,81.0
39185,20.0,190.0,91.0
39186,22.0,206.0,102.0
39187,26.0,206.0,102.0
39188,33.0,173.0,95.0
39189,29.0,172.0,64.0
39190,20.0,170.0,61.0
39191,22.0,192.0,79.0
39192,17.0,180.0,72.0
39193,25.0,191.0,82.0
39194,17.0,175.0,74.0
39195,17.0,175.0,74.0
39196,24.0,177.0,66.0
39197,14.0,157.0,45.0
39198,18.0,157.0,45.0
39199,26.0,162.0,49.0
39200,22.0,185.0,99.0
39201,26.0,185.0,99.0
39202,26.0,190.0,102.0
39203,19.0,201.0,96.0
39204,30.0,183.0,73.0
39205,30.0,183.0,73.0
39206,24.0,183.0,64.0
39207,27.0,183.0,64.0
39208,17.0,186.0,74.0
39209,17.0,186.0,74.0
39210,21.0,186.0,74.0
39211,22.0,176.0,88.0
39212,30.0,168.0,54.0
39213,34.0,168.0,54.0
39214,57.0,174.0,73.0
39215,34.0,182.0,97.0
39216,25.0,167.0,51.0
39217,19.0,180.0,85.0
39218,25.0,180.0,61.0
39219,29.0,180.0,61.0
39220,24.0,191.0,89.0
39221,33.0,191.0,89.0
39222,20.0,193.0,77.0
39223,21.0,198.0,99.0
39224,21.0,198.0,99.0
39225,25.0,198.0,99.0
39226,25.0,198.0,99.0
39227,25.0,198.0,99.0
39228,29.0,198.0,99.0
39229,29.0,198.0,99.0
39230,23.0,168.0,54.0
39231,27.0,168.0,54.0
39232,19.0,193.0,71.0
39233,19.0,193.0,71.0
39234,23.0,193.0,71.0
39235,27.0,193.0,71.0
39236,27.0,193.0,71.0
39237,29.0,157.0,62.0
39238,33.0,157.0,62.0
39239,22.0,173.0,74.0
39240,19.0,188.0,84.0
39241,27.0,188.0,84.0
39242,31.0,188.0,84.0
39243,24.0,189.0,73.0
39244,27.0,192.0,125.0
39245,31.0,192.0,125.0
39246,23.0,175.0,58.0
39247,28.0,165.0,48.0
39248,31.0,191.0,84.0
39249,32.0,187.0,87.0
39250,30.0,168.0,67.0
39251,34.0,168.0,67.0
39252,26.0,193.0,91.0
39253,26.0,193.0,91.0
39254,30.0,193.0,91.0
39255,30.0,193.0,91.0
39256,30.0,193.0,91.0
39257,34.0,193.0,91.0
39258,34.0,193.0,91.0
39259,27.0,193.0,102.0
39260,25.0,162.0,61.0
39261,29.0,162.0,61.0
39262,29.0,162.0,61.0
39263,29.0,162.0,61.0
39264,34.0,180.0,79.0
39265,43.0,180.0,79.0
39266,22.0,195.0,95.0
39267,26.0,195.0,95.0
39268,24.0,192.0,97.0
39269,24.0,191.0,92.0
39270,28.0,191.0,92.0
39271,24.0,192.0,110.0
39272,30.0,177.0,80.0
39273,19.0,187.0,124.0
39274,23.0,187.0,124.0
39275,27.0,187.0,124.0
39276,29.0,164.0,48.0
39277,18.0,199.0,108.0
39278,17.0,173.0,61.0
39279,17.0,173.0,61.0
39280,22.0,183.0,66.0
39281,31.0,173.0,58.0
39282,26.0,167.0,62.0
39283,19.0,178.0,85.0
39284,19.0,178.0,85.0
39285,23.0,178.0,85.0
39286,23.0,178.0,85.0
39287,25.0,189.0,76.0
39288,32.0,178.0,95.0
39289,25.0,169.0,59.5
39290,30.0,164.0,51.0
39291,19.0,173.0,73.5
39292,23.0,173.0,73.5
39293,23.0,173.0,73.5
39294,30.0,177.0,69.0
39295,30.0,177.0,69.0
39296,24.0,164.0,55.0
39297,22.0,180.0,96.0
39298,52.0,183.0,93.0
39299,21.0,190.0,90.0
39300,18.0,172.0,64.0
39301,18.0,172.0,64.0
39302,26.0,172.0,64.0
39303,18.0,172.0,80.0
39304,20.0,172.0,80.0
39305,20.0,172.0,80.0
39306,24.0,172.0,80.0
39307,24.0,172.0,80.0
39308,28.0,185.0,85.0
39309,32.0,185.0,85.0
39310,25.0,179.0,67.0
39311,25.0,179.0,67.0
39312,30.0,166.0,62.0
39313,31.0,172.0,71.0
39314,35.0,172.0,71.0
39315,20.0,180.0,78.0
39316,37.0,178.0,69.0
39317,24.0,176.0,78.0
39318,26.0,191.0,145.0
39319,25.0,183.0,93.0
39320,32.0,175.0,51.0
39321,26.0,155.0,42.0
39322,30.0,155.0,42.0
39323,27.0,182.0,103.0
39324,22.0,182.0,77.0
39325,20.0,176.0,76.0
39326,20.0,157.0,62.0
39327,20.0,157.0,62.0
39328,18.0,174.0,57.0
39329,22.0,174.0,57.0
39330,20.0,195.0,103.0
39331,23.0,194.0,91.5
39332,27.0,194.0,91.5
39333,31.0,194.0,91.5
39334,22.0,165.0,54.5
39335,26.0,165.0,54.5
39336,19.0,187.0,83.0
39337,19.0,187.0,83.0
39338,17.0,170.0,55.0
39339,17.0,170.0,55.0
39340,26.0,180.0,85.0
39341,31.0,171.0,73.0
39342,20.0,175.0,74.0
39343,24.0,175.0,74.0
39344,16.0,175.0,74.0
39345,24.0,175.0,74.0
39346,37.0,188.0,102.0
39347,41.0,188.0,102.0
39348,15.0,164.0,51.0
39349,28.0,165.0,52.0
39350,28.0,165.0,52.0
39351,16.0,164.0,62.0
39352,16.0,164.0,62.0
39353,16.0,164.0,62.0
39354,16.0,164.0,62.0
39355,20.0,164.0,62.0
39356,20.0,164.0,62.0
39357,20.0,164.0,62.0
39358,24.0,164.0,62.0
39359,24.0,164.0,62.0
39360,28.0,164.0,62.0
39361,34.0,174.0,59.0
39362,25.0,205.0,100.0
39363,29.0,205.0,100.0
39364,19.0,168.0,72.0
39365,28.0,170.0,75.0
39366,40.0,170.0,75.0
39367,33.0,196.0,95.0
39368,31.0,190.0,82.0
39369,25.0,175.0,71.0
39370,27.0,173.0,61.0
39371,29.0,165.0,52.0
39372,32.0,167.0,72.0
39373,23.0,182.0,60.0
39374,30.0,190.0,95.0
39375,21.0,173.0,59.0
39376,17.0,164.0,53.0
39377,17.0,164.0,53.0
39378,39.0,173.0,75.0
39379,25.0,186.0,83.0
39380,30.0,186.0,83.0
39381,24.0,172.0,57.0
39382,26.0,199.0,96.0
39383,30.0,199.0,96.0
39384,34.0,190.0,83.0
39385,38.0,190.0,83.0
39386,29.0,163.0,59.0
39387,29.0,163.0,59.0
39388,28.0,172.0,64.0
39389,25.0,178.0,64.0
39390,22.0,196.0,94.0
39391,28.0,186.0,85.0
39392,29.0,172.0,65.0
39393,33.0,172.0,65.0
39394,43.0,189.0,83.0
39395,43.0,189.0,83.0
39396,21.0,186.0,90.0
39397,26.0,191.0,96.0
39398,32.0,165.0,56.0
39399,17.0,165.0,65.0
39400,24.0,178.0,56.0
39401,23.0,189.0,70.0
39402,25.0,180.0,99.0
39403,26.0,172.0,76.0
39404,28.0,173.0,161.0
39405,32.0,173.0,161.0
39406,32.0,184.0,77.0
39407,36.0,184.0,77.0
39408,34.0,188.0,80.0
39409,30.0,180.0,64.0
39410,21.0,178.0,63.0
39411,25.0,178.0,63.0
39412,29.0,178.0,63.0
39413,29.0,178.0,63.0
39414,32.0,171.0,65.0
39415,34.0,172.0,78.0
39416,39.0,172.0,78.0
39417,39.0,172.0,78.0
39418,39.0,172.0,78.0
39419,25.0,161.0,61.0
39420,22.0,179.0,90.0
39421,30.0,179.0,90.0
39422,34.0,179.0,90.0
39423,23.0,160.0,59.0
39424,25.0,173.0,55.0
39425,35.0,168.0,62.0
39426,45.0,172.0,66.0
39427,45.0,172.0,66.0
39428,27.0,186.0,75.0
39429,31.0,186.0,75.0
39430,30.0,174.0,71.0
39431,28.0,165.0,45.0
39432,49.0,170.0,85.0
39433,31.0,183.0,77.0
39434,31.0,183.0,77.0
39435,20.0,158.0,43.0
39436,22.0,167.0,56.0
39437,22.0,183.0,98.0
39438,28.0,183.0,98.0
39439,26.0,179.0,66.0
39440,23.0,186.0,95.0
39441,27.0,186.0,95.0
39442,18.0,162.0,61.0
39443,22.0,182.0,106.0
39444,15.0,172.0,62.0
39445,33.0,176.0,71.0
39446,18.0,150.0,42.0
39447,25.0,168.0,66.0
39448,18.0,160.0,61.0
39449,18.0,160.0,61.0
39450,22.0,160.0,61.0
39451,22.0,160.0,61.0
39452,25.0,179.0,62.0
39453,24.0,207.0,85.0
39454,22.0,162.0,55.0
39455,22.0,162.0,55.0
39456,17.0,155.0,46.0
39457,29.0,191.0,86.0
39458,33.0,191.0,86.0
39459,26.0,155.0,56.0
39460,18.0,181.0,75.0
39461,21.0,167.0,73.0
39462,30.0,163.0,56.0
39463,20.0,168.0,66.0
39464,22.0,183.0,69.0
39465,18.0,175.0,62.0
39466,24.0,184.0,82.0
39467,28.0,184.0,82.0
39468,17.0,148.0,39.0
39469,17.0,148.0,39.0
39470,17.0,148.0,39.0
39471,23.0,160.0,51.0
39472,23.0,187.0,86.0
39473,31.0,187.0,86.0
39474,25.0,182.0,108.0
39475,25.0,160.0,65.0
39476,27.0,170.0,84.0
39477,31.0,170.0,84.0
39478,22.0,170.0,61.0
39479,30.0,170.0,61.0
39480,27.0,177.0,70.0
39481,33.0,173.0,86.0
39482,19.0,186.0,65.0
39483,27.0,186.0,65.0
39484,21.0,165.0,58.0
39485,17.0,173.0,65.0
39486,17.0,173.0,65.0
39487,31.0,180.0,75.0
39488,22.0,173.0,75.0
39489,26.0,173.0,75.0
39490,14.0,177.0,68.0
39491,18.0,177.0,68.0
39492,15.0,170.0,51.0
39493,15.0,170.0,51.0
