,Age,Height,Weight,Anomalies
64653,23.0,188.0,72.0,1
64654,23.0,188.0,72.0,1
64655,28.0,160.0,47.0,1
64656,28.0,196.0,118.0,-1
64657,19.0,168.0,57.0,1
64658,22.0,158.0,47.0,1
64659,34.0,179.0,75.0,1
64660,37.0,195.0,98.0,-1
64661,19.0,181.0,86.0,1
64662,27.0,164.0,44.0,-1
64663,25.0,192.0,84.0,1
64664,18.0,167.0,59.0,1
64665,26.0,173.0,76.0,1
64666,30.0,173.0,76.0,1
64667,19.0,180.0,84.0,1
64668,19.0,180.0,84.0,1
64669,27.0,180.0,84.0,1
64670,26.0,164.0,52.0,1
64671,31.0,164.0,52.0,1
64672,31.0,164.0,52.0,1
64673,34.0,164.0,52.0,1
64674,29.0,188.0,105.0,1
64675,29.0,188.0,105.0,1
64676,51.0,174.0,68.0,-1
64677,25.0,157.0,50.0,1
64678,29.0,157.0,50.0,1
64679,29.0,157.0,50.0,1
64680,33.0,157.0,50.0,-1
64681,33.0,157.0,50.0,-1
64682,26.0,205.0,87.0,-1
64683,30.0,205.0,87.0,-1
64684,24.0,169.0,56.0,1
64685,18.0,165.0,48.0,1
64686,17.0,185.0,85.0,1
64687,24.0,198.0,78.0,1
64688,29.0,193.0,95.0,1
64689,24.0,160.0,68.0,1
64690,18.0,145.0,35.0,-1
64691,18.0,145.0,35.0,-1
64692,18.0,145.0,35.0,-1
64693,18.0,145.0,35.0,-1
64694,28.0,170.0,78.0,1
64695,23.0,191.0,75.0,1
64696,31.0,171.0,66.0,1
64697,27.0,187.0,86.0,1
64698,16.0,176.0,64.0,1
64699,21.0,185.0,95.0,1
64700,25.0,185.0,95.0,1
64701,24.0,181.0,111.0,-1
64702,24.0,174.0,74.0,1
64703,22.0,197.0,93.0,1
64704,27.0,197.0,93.0,1
64705,27.0,197.0,93.0,1
64706,34.0,197.0,93.0,1
64707,27.0,178.0,82.0,1
64708,31.0,178.0,82.0,1
64709,19.0,185.0,87.0,1
64710,32.0,170.0,68.0,1
64711,33.0,177.0,75.0,1
64712,18.0,176.0,67.0,1
64713,30.0,169.0,55.0,1
64714,21.0,169.0,61.0,1
64715,18.0,171.0,51.0,1
64716,21.0,190.0,88.0,1
64717,28.0,176.0,74.0,1
64718,28.0,173.0,100.0,1
64719,20.0,200.0,87.0,-1
64720,20.0,200.0,87.0,-1
64721,20.0,200.0,87.0,-1
64722,24.0,200.0,87.0,1
64723,24.0,200.0,87.0,1
64724,24.0,200.0,87.0,1
64725,28.0,200.0,87.0,1
64726,28.0,200.0,87.0,1
64727,28.0,200.0,87.0,1
64728,32.0,200.0,87.0,-1
64729,32.0,200.0,87.0,-1
64730,32.0,200.0,87.0,-1
64731,18.0,181.0,74.0,1
64732,18.0,181.0,74.0,1
64733,25.0,173.0,82.0,1
64734,25.0,173.0,82.0,1
64735,30.0,203.0,106.0,-1
64736,26.0,184.0,81.0,1
64737,30.0,184.0,81.0,1
64738,29.0,186.0,86.0,1
64739,41.0,175.0,72.0,1
64740,21.0,180.0,94.0,1
64741,25.0,180.0,94.0,1
64742,29.0,180.0,94.0,1
64743,33.0,176.0,86.0,1
64744,15.0,169.0,48.0,-1
64745,19.0,169.0,48.0,-1
64746,32.0,162.0,53.0,1
64747,32.0,162.0,53.0,1
64748,26.0,168.0,69.0,1
64749,27.0,164.0,67.5,1
64750,31.0,164.0,67.5,1
64751,25.0,182.0,68.0,1
64752,36.0,188.0,86.0,1
64753,29.0,182.0,95.0,1
64754,25.0,213.0,106.0,-1
64755,31.0,170.0,61.0,1
64756,35.0,170.0,61.0,1
64757,33.0,172.0,66.0,1
64758,28.0,170.0,73.0,1
64759,25.0,190.0,128.0,-1
64760,29.0,163.0,56.0,1
64761,23.0,194.0,88.0,1
64762,22.0,185.0,99.0,1
64763,23.0,156.0,54.0,1
64764,23.0,156.0,54.0,1
64765,23.0,156.0,54.0,1
64766,19.0,156.0,49.0,-1
64767,22.0,182.0,97.5,1
64768,22.0,182.0,97.5,1
64769,26.0,182.0,97.5,1
64770,34.0,182.0,97.5,1
64771,38.0,182.0,97.5,-1
64772,40.0,171.0,60.0,1
64773,17.0,177.0,66.0,1
64774,23.0,199.0,91.0,1
64775,24.0,188.0,88.0,1
64776,24.0,158.0,70.0,1
64777,28.0,158.0,70.0,1
64778,36.0,192.0,92.0,1
64779,20.0,162.0,63.0,1
64780,24.0,162.0,63.0,1
64781,28.0,162.0,63.0,1
64782,18.0,168.0,73.0,1
64783,53.0,165.0,74.0,-1
64784,25.0,185.0,93.0,1
64785,24.0,193.0,74.0,1
64786,46.0,166.0,73.0,-1
64787,46.0,166.0,73.0,-1
64788,24.0,196.0,98.0,1
64789,32.0,196.0,98.0,1
64790,19.0,155.0,52.0,-1
64791,24.0,185.0,71.0,1
64792,25.0,183.0,60.0,1
64793,29.0,183.0,60.0,1
64794,28.0,175.0,79.0,1
64795,34.0,178.0,84.0,1
64796,20.0,187.0,91.0,1
64797,20.0,187.0,91.0,1
64798,29.0,168.0,69.0,1
64799,17.0,178.0,67.0,1
64800,28.0,195.0,94.0,1
64801,23.0,193.0,106.0,1
64802,26.0,185.0,83.0,1
64803,42.0,166.0,64.0,-1
64804,42.0,166.0,64.0,-1
64805,29.0,164.0,64.0,1
64806,33.0,164.0,64.0,1
64807,21.0,186.0,87.0,1
64808,25.0,186.0,87.0,1
64809,25.0,186.0,87.0,1
64810,18.0,176.0,56.0,1
64811,22.0,176.0,56.0,1
64812,24.0,197.0,91.0,1
64813,28.0,184.0,71.0,1
64814,21.0,200.0,89.0,-1
64815,25.0,200.0,89.0,1
64816,29.0,200.0,89.0,1
64817,27.0,163.0,53.0,1
64818,31.0,163.0,53.0,1
64819,25.0,209.0,96.0,-1
64820,29.0,209.0,96.0,-1
64821,33.0,209.0,96.0,-1
64822,24.0,161.0,59.0,1
64823,38.0,176.0,71.0,1
64824,32.0,186.0,81.0,1
64825,24.0,186.0,75.0,1
64826,28.0,190.0,93.0,1
64827,30.0,189.0,99.0,1
64828,34.0,189.0,99.0,1
64829,30.0,186.0,86.0,1
64830,22.0,195.0,87.0,1
64831,20.0,191.0,79.0,1
64832,20.0,191.0,79.0,1
64833,24.0,191.0,79.0,1
64834,32.0,176.0,72.0,1
64835,21.0,194.0,96.0,1
64836,20.0,166.0,48.0,1
64837,25.0,161.0,60.0,1
64838,33.0,185.0,75.0,1
64839,24.0,204.0,98.0,-1
64840,25.0,194.0,103.0,1
64841,15.0,149.0,38.0,-1
64842,15.0,149.0,38.0,-1
64843,38.0,175.0,73.0,1
64844,42.0,175.0,73.0,1
64845,46.0,175.0,73.0,-1
64846,50.0,175.0,73.0,-1
64847,54.0,175.0,73.0,-1
64848,26.0,203.0,118.0,-1
64849,24.0,192.0,120.0,-1
64850,24.0,190.0,98.0,1
64851,19.0,167.0,53.0,1
64852,35.0,165.0,60.0,1
64853,28.0,184.0,95.0,1
64854,26.0,181.0,68.0,1
64855,19.0,169.0,86.0,1
64856,33.0,177.0,78.0,1
64857,30.0,178.0,80.0,1
64858,21.0,158.0,66.0,1
64859,21.0,158.0,66.0,1
64860,25.0,158.0,66.0,1
64861,31.0,184.0,72.0,1
64862,35.0,184.0,72.0,1
64863,39.0,184.0,72.0,1
64864,20.0,198.0,98.0,-1
64865,28.0,198.0,98.0,1
64866,36.0,155.0,57.0,-1
64867,19.0,180.0,85.0,1
64868,15.0,162.0,55.0,-1
64869,18.0,182.0,76.0,1
64870,27.0,163.0,70.0,1
64871,32.0,169.0,67.0,1
64872,28.0,174.0,61.0,1
64873,32.0,181.0,69.0,1
64874,22.0,169.0,72.0,1
64875,47.0,167.0,68.0,-1
64876,47.0,167.0,68.0,-1
64877,34.0,175.0,60.0,1
64878,24.0,182.0,66.0,1
64879,19.0,167.0,48.0,-1
64880,19.0,188.0,92.0,1
64881,19.0,188.0,92.0,1
64882,23.0,188.0,92.0,1
64883,19.0,190.0,79.0,1
64884,18.0,188.0,74.0,1
64885,27.0,180.0,86.0,1
64886,24.0,165.0,67.0,1
64887,19.0,176.0,79.0,1
64888,23.0,176.0,79.0,1
64889,20.0,201.0,80.0,-1
64890,28.0,184.0,64.0,1
64891,26.0,177.0,79.0,1
64892,26.0,177.0,79.0,1
64893,30.0,177.0,79.0,1
64894,28.0,180.0,91.0,1
64895,26.0,175.0,59.0,1
64896,26.0,201.0,75.0,-1
64897,27.0,185.0,110.0,1
64898,30.0,168.0,52.0,1
64899,34.0,168.0,52.0,1
64900,24.0,188.0,98.0,1
64901,21.0,191.0,93.0,1
64902,21.0,191.0,93.0,1
64903,33.0,191.0,93.0,1
64904,35.0,156.0,60.0,-1
64905,35.0,156.0,60.0,-1
64906,39.0,156.0,60.0,-1
64907,39.0,156.0,60.0,-1
64908,28.0,195.0,86.0,1
64909,25.0,188.0,110.0,1
64910,29.0,188.0,110.0,1
64911,37.0,188.0,110.0,-1
64912,32.0,188.0,77.0,1
64913,31.0,185.0,87.0,1
64914,23.0,183.0,53.0,1
64915,23.0,183.0,53.0,1
64916,22.0,166.0,62.0,1
64917,24.0,157.0,54.0,1
64918,32.0,157.0,54.0,1
64919,26.0,163.0,64.0,1
64920,35.0,194.0,104.0,-1
64921,24.0,185.0,69.0,1
64922,29.0,191.0,90.0,1
64923,24.0,201.0,108.0,-1
64924,28.0,201.0,108.0,-1
64925,32.0,201.0,108.0,-1
64926,18.0,178.0,81.0,1
64927,23.0,159.0,49.0,1
64928,20.0,182.0,90.0,1
64929,30.0,162.0,53.0,1
64930,34.0,178.0,78.0,1
64931,28.0,182.0,90.0,1
64932,28.0,182.0,81.0,1
64933,27.0,169.0,70.0,1
64934,31.0,169.0,70.0,1
64935,31.0,169.0,70.0,1
64936,31.0,169.0,70.0,1
64937,21.0,162.0,57.0,1
64938,33.0,173.0,65.0,1
64939,17.0,176.0,73.0,1
64940,47.0,169.0,47.0,-1
64941,47.0,169.0,47.0,-1
64942,51.0,169.0,47.0,-1
64943,51.0,169.0,47.0,-1
64944,32.0,190.0,79.0,1
64945,37.0,185.0,110.0,-1
64946,40.0,185.0,110.0,-1
64947,25.0,183.0,60.0,1
64948,29.0,183.0,60.0,1
64949,23.0,194.0,90.0,1
64950,27.0,168.0,90.0,1
64951,22.0,153.0,45.0,-1
64952,15.0,155.0,48.0,-1
64953,15.0,168.0,63.0,-1
64954,15.0,168.0,63.0,-1
64955,15.0,168.0,63.0,-1
64956,15.0,158.0,56.0,-1
64957,17.0,142.0,48.0,-1
64958,26.0,189.0,89.0,1
64959,30.0,184.0,76.0,1
64960,28.0,165.0,72.0,1
64961,25.0,167.0,56.0,1
64962,25.0,167.0,56.0,1
64963,29.0,167.0,56.0,1
64964,21.0,174.0,54.0,1
64965,28.0,158.0,44.0,-1
64966,22.0,154.0,54.0,1
64967,26.0,154.0,54.0,1
64968,28.0,191.0,75.0,1
64969,25.0,183.0,89.0,1
64970,29.0,181.0,84.0,1
64971,20.0,197.0,80.0,1
64972,18.0,157.0,51.0,1
64973,18.0,157.0,51.0,1
64974,33.0,177.0,64.0,1
64975,37.0,177.0,64.0,1
64976,27.0,184.0,82.0,1
64977,33.0,175.0,82.0,1
64978,23.0,196.0,72.0,1
64979,23.0,196.0,72.0,1
64980,22.0,172.0,56.0,1
64981,27.0,189.0,84.0,1
64982,25.0,162.0,66.0,1
64983,14.0,162.0,56.0,-1
64984,20.0,195.0,88.0,1
64985,30.0,160.0,56.0,1
64986,23.0,186.0,98.0,1
64987,31.0,186.0,98.0,1
64988,34.0,167.0,64.0,1
64989,34.0,167.0,64.0,1
64990,27.0,186.0,72.0,1
64991,35.0,156.0,42.0,-1
64992,32.0,185.0,94.0,1
64993,20.0,156.0,42.0,-1
64994,20.0,156.0,42.0,-1
64995,20.0,156.0,42.0,-1
64996,33.0,184.0,87.0,1
64997,22.0,189.0,93.0,1
64998,19.0,163.0,62.0,1
64999,21.0,168.0,75.0,1
65000,21.0,168.0,75.0,1
65001,23.0,180.0,102.0,1
65002,23.0,180.0,102.0,1
65003,27.0,180.0,102.0,1
65004,27.0,180.0,102.0,1
65005,33.0,173.0,84.0,1
65006,20.0,157.0,49.0,-1
65007,29.0,157.0,53.0,1
65008,33.0,157.0,53.0,-1
65009,27.0,177.0,78.0,1
65010,15.0,148.0,43.0,-1
65011,18.0,162.0,55.0,1
65012,17.0,169.0,56.0,1
65013,17.0,169.0,56.0,1
65014,18.0,193.0,75.0,-1
65015,18.0,193.0,75.0,-1
65016,46.0,174.0,63.0,-1
65017,50.0,174.0,63.0,-1
65018,24.0,195.0,79.0,1
65019,28.0,195.0,79.0,1
65020,32.0,195.0,79.0,1
65021,29.0,191.0,120.0,-1
65022,32.0,163.0,55.0,1
65023,25.0,203.0,108.0,-1
65024,23.0,173.0,100.0,1
65025,18.0,157.0,46.0,-1
65026,21.0,172.0,83.0,1
65027,25.0,172.0,83.0,1
65028,29.0,172.0,83.0,1
65029,19.0,164.0,68.0,1
65030,20.0,181.0,55.0,1
65031,37.0,189.0,75.0,-1
65032,37.0,189.0,75.0,-1
65033,24.0,191.0,95.0,1
65034,26.0,192.0,95.0,1
65035,26.0,192.0,95.0,1
65036,30.0,192.0,95.0,1
65037,34.0,192.0,95.0,1
65038,38.0,192.0,95.0,-1
65039,30.0,194.0,89.0,1
65040,34.0,194.0,89.0,1
65041,38.0,194.0,89.0,-1
65042,23.0,173.0,78.0,1
65043,33.0,175.0,92.0,1
65044,23.0,201.0,98.0,-1
65045,15.0,175.0,68.0,-1
65046,18.0,166.0,49.0,1
65047,29.0,180.0,66.0,1
65048,37.0,180.0,66.0,1
65049,37.0,180.0,66.0,1
65050,21.0,193.0,88.0,1
65051,30.0,158.0,49.0,1
65052,28.0,204.0,108.0,-1
65053,20.0,180.0,84.0,1
65054,52.0,180.0,84.0,-1
65055,38.0,170.0,61.0,1
65056,31.0,191.0,81.0,1
65057,35.0,191.0,81.0,1
65058,20.0,192.0,88.0,1
65059,24.0,196.0,88.0,1
65060,24.0,196.0,88.0,1
65061,36.0,185.0,80.0,1
65062,36.0,185.0,80.0,1
65063,28.0,189.0,102.0,1
65064,20.0,186.0,96.0,1
65065,32.0,186.0,96.0,1
65066,30.0,183.0,113.0,-1
65067,38.0,183.0,113.0,-1
65068,18.0,185.0,75.0,1
65069,26.0,193.0,95.0,1
65070,19.0,185.0,84.0,1
65071,31.0,185.0,84.0,1
65072,35.0,185.0,84.0,1
65073,39.0,185.0,84.0,-1
65074,43.0,185.0,84.0,-1
65075,42.0,175.0,72.0,1
65076,46.0,175.0,72.0,-1
65077,50.0,175.0,72.0,-1
65078,28.0,206.0,93.0,-1
65079,27.0,184.0,79.0,1
65080,28.0,156.0,47.0,-1
65081,23.0,206.0,96.0,-1
65082,18.0,179.0,74.0,1
65083,30.0,179.0,74.0,1
65084,25.0,161.0,62.0,1
65085,27.0,183.0,110.0,1
65086,17.0,170.0,57.0,1
65087,18.0,177.0,67.0,1
65088,18.0,177.0,67.0,1
65089,27.0,185.0,83.0,1
65090,19.0,168.0,57.0,1
65091,29.0,177.0,78.0,1
65092,22.0,177.0,56.0,1
65093,26.0,177.0,56.0,1
65094,32.0,208.0,111.0,-1
65095,21.0,200.0,106.0,-1
65096,25.0,200.0,106.0,-1
65097,29.0,200.0,106.0,-1
65098,16.0,185.0,83.0,-1
65099,16.0,185.0,83.0,-1
65100,16.0,185.0,83.0,-1
65101,16.0,185.0,83.0,-1
65102,41.0,172.0,67.0,1
65103,21.0,191.0,85.0,1
65104,26.0,188.0,92.0,1
65105,36.0,179.0,85.0,1
65106,21.0,171.0,55.0,1
65107,25.0,171.0,55.0,1
65108,29.0,171.0,55.0,1
65109,29.0,171.0,55.0,1
65110,26.0,191.0,135.0,-1
65111,27.0,180.0,107.0,1
65112,19.0,184.0,89.0,1
65113,33.0,184.0,89.0,1
65114,37.0,184.0,89.0,1
65115,37.0,193.0,131.0,-1
65116,26.0,186.0,89.0,1
65117,31.0,182.0,70.0,1
65118,35.0,182.0,70.0,1
65119,20.0,150.0,39.0,-1
65120,20.0,150.0,39.0,-1
65121,20.0,150.0,39.0,-1
65122,34.0,188.0,108.0,-1
65123,28.0,156.0,60.0,1
65124,29.0,160.0,56.0,1
65125,33.0,160.0,56.0,1
65126,27.0,186.0,92.0,1
65127,18.0,175.0,117.5,-1
65128,22.0,175.0,117.5,-1
65129,26.0,175.0,117.5,-1
65130,35.0,182.0,80.0,1
65131,39.0,182.0,80.0,1
65132,17.0,176.0,70.0,1
65133,22.0,171.0,54.0,1
65134,45.0,173.0,78.0,-1
65135,18.0,180.0,62.0,1
65136,26.0,180.0,62.0,1
65137,29.0,180.0,66.0,1
65138,20.0,181.0,88.0,1
65139,20.0,181.0,88.0,1
65140,24.0,181.0,88.0,1
65141,35.0,163.0,50.0,1
65142,29.0,177.0,72.0,1
65143,29.0,177.0,72.0,1
65144,33.0,177.0,72.0,1
65145,37.0,177.0,72.0,1
65146,23.0,177.0,60.0,1
65147,28.0,179.0,63.0,1
65148,28.0,179.0,63.0,1
65149,21.0,189.0,86.0,1
65150,28.0,191.0,89.0,1
65151,27.0,184.0,69.0,1
65152,31.0,184.0,69.0,1
65153,17.0,158.0,45.0,-1
65154,16.0,167.0,51.0,-1
65155,31.0,185.0,82.0,1
65156,24.0,193.0,110.0,1
65157,28.0,193.0,110.0,1
65158,19.0,163.0,56.0,1
65159,19.0,163.0,56.0,1
65160,16.0,167.0,60.0,1
65161,28.0,185.0,73.0,1
65162,24.0,194.0,80.0,1
65163,28.0,194.0,80.0,1
65164,21.0,185.0,92.0,1
65165,23.0,198.0,77.0,1
65166,23.0,187.0,92.0,1
65167,31.0,187.0,92.0,1
65168,35.0,187.0,92.0,1
65169,22.0,173.0,88.0,1
65170,26.0,173.0,88.0,1
65171,32.0,175.0,56.0,1
65172,15.0,169.0,68.0,-1
65173,30.0,191.0,83.0,1
65174,20.0,182.0,69.0,1
65175,32.0,182.0,71.0,1
65176,24.0,189.0,105.0,1
65177,24.0,189.0,105.0,1
65178,31.0,185.0,89.0,1
65179,16.0,175.0,62.0,1
65180,21.0,167.0,78.0,1
65181,25.0,167.0,78.0,1
65182,16.0,174.0,64.0,1
65183,28.0,186.0,96.0,1
65184,32.0,186.0,96.0,1
65185,36.0,186.0,96.0,1
65186,33.0,177.0,66.0,1
65187,32.0,177.0,66.0,1
65188,21.0,163.0,48.0,1
65189,37.0,170.0,69.0,1
65190,26.0,193.0,103.0,1
65191,38.0,164.0,52.0,-1
65192,24.0,195.0,78.0,1
65193,26.0,187.0,81.0,1
65194,18.0,170.0,67.0,1
65195,34.0,172.0,63.0,1
65196,38.0,172.0,63.0,1
65197,29.0,172.0,75.0,1
65198,28.0,150.0,48.0,-1
65199,21.0,170.0,104.0,-1
65200,25.0,170.0,104.0,-1
65201,29.0,170.0,104.0,-1
65202,26.0,190.0,78.0,1
65203,28.0,173.0,54.0,1
65204,28.0,173.0,54.0,1
65205,23.0,206.0,87.0,-1
65206,27.0,206.0,87.0,-1
65207,21.0,201.0,86.0,-1
65208,24.0,190.0,76.0,1
65209,19.0,172.0,88.0,1
65210,27.0,172.0,88.0,1
65211,22.0,172.0,52.0,1
65212,26.0,172.0,52.0,1
65213,30.0,172.0,52.0,1
65214,34.0,172.0,52.0,1
65215,42.0,172.0,52.0,-1
65216,46.0,172.0,52.0,-1
65217,30.0,184.0,80.0,1
65218,15.0,174.0,70.0,-1
65219,15.0,174.0,70.0,-1
65220,34.0,168.0,76.0,1
65221,22.0,196.0,105.0,-1
65222,29.0,196.0,105.0,1
65223,33.0,196.0,105.0,-1
65224,20.0,188.0,85.0,1
65225,43.0,169.0,67.0,-1
65226,63.0,169.0,67.0,-1
65227,63.0,169.0,67.0,-1
65228,27.0,193.0,119.0,-1
65229,38.0,186.0,75.0,1
65230,34.0,171.0,70.0,1
65231,29.0,176.0,66.0,1
65232,24.0,169.0,54.0,1
65233,28.0,169.0,54.0,1
65234,32.0,169.0,54.0,1
65235,27.0,195.0,88.0,1
65236,26.0,182.0,74.0,1
65237,19.0,178.0,93.0,1
65238,19.0,178.0,93.0,1
65239,21.0,178.0,93.0,1
65240,21.0,178.0,93.0,1
65241,29.0,178.0,93.0,1
65242,37.0,178.0,93.0,-1
65243,19.0,182.0,79.0,1
65244,19.0,158.0,59.0,1
65245,53.0,165.0,70.0,-1
65246,57.0,165.0,70.0,-1
65247,15.0,146.0,50.0,-1
65248,15.0,146.0,50.0,-1
65249,15.0,146.0,50.0,-1
65250,15.0,146.0,50.0,-1
65251,28.0,171.0,76.0,1
65252,21.0,182.0,90.0,1
65253,38.0,174.0,56.0,-1
65254,35.0,190.0,105.0,-1
65255,27.0,194.0,120.0,-1
65256,32.0,194.0,120.0,-1
65257,35.0,194.0,120.0,-1
65258,23.0,180.0,93.0,1
65259,18.0,178.0,79.0,1
65260,33.0,150.0,49.0,-1
65261,38.0,168.0,54.0,-1
65262,31.0,200.0,105.0,-1
65263,34.0,170.0,63.0,1
65264,24.0,184.0,105.0,1
65265,28.0,184.0,105.0,1
65266,32.0,184.0,105.0,1
65267,40.0,158.0,56.0,-1
65268,48.0,158.0,56.0,-1
65269,30.0,175.0,61.0,1
65270,18.0,176.0,75.0,1
65271,18.0,176.0,75.0,1
65272,32.0,186.0,90.0,1
65273,27.0,190.0,97.0,1
65274,24.0,152.0,52.0,-1
65275,24.0,188.0,98.0,1
65276,28.0,188.0,98.0,1
65277,20.0,193.0,89.0,1
65278,24.0,193.0,89.0,1
65279,20.0,201.0,114.0,-1
65280,24.0,201.0,114.0,-1
65281,28.0,201.0,114.0,-1
65282,32.0,201.0,114.0,-1
65283,32.0,201.0,114.0,-1
65284,27.0,194.0,101.0,1
65285,29.0,189.0,91.0,1
65286,29.0,155.0,41.0,-1
65287,15.0,163.0,53.0,-1
65288,31.0,171.0,66.0,1
65289,26.0,180.0,89.0,1
65290,30.0,170.0,50.0,1
65291,19.0,166.0,62.0,1
65292,19.0,166.0,62.0,1
65293,26.0,171.0,59.0,1
65294,25.0,157.0,51.0,1
65295,22.0,175.0,83.5,1
65296,26.0,175.0,83.5,1
65297,22.0,175.0,83.5,1
65298,25.0,175.0,83.5,1
65299,27.0,165.0,50.0,1
65300,24.0,174.0,82.0,1
65301,36.0,170.0,52.0,1
65302,23.0,168.0,78.0,1
65303,27.0,168.0,78.0,1
65304,31.0,168.0,78.0,1
65305,35.0,168.0,78.0,1
65306,39.0,168.0,78.0,1
65307,22.0,184.0,73.0,1
65308,27.0,163.0,52.0,1
65309,22.0,194.0,89.0,1
65310,18.0,154.0,61.0,-1
65311,29.0,160.0,94.0,-1
65312,28.0,170.0,80.0,1
65313,22.0,181.0,65.0,1
65314,32.0,174.0,67.0,1
65315,36.0,171.0,57.0,1
65316,17.0,161.0,56.0,1
65317,17.0,161.0,56.0,1
65318,28.0,168.0,68.0,1
65319,25.0,183.0,84.5,1
65320,29.0,186.0,77.0,1
65321,33.0,186.0,77.0,1
65322,25.0,188.0,84.0,1
65323,17.0,178.0,86.0,1
65324,38.0,177.0,112.0,-1
65325,22.0,190.0,83.0,1
65326,29.0,177.0,62.0,1
65327,34.0,169.0,69.5,1
65328,38.0,169.0,69.5,1
65329,38.0,169.0,69.5,1
65330,32.0,177.0,82.0,1
65331,36.0,177.0,82.0,1
65332,20.0,156.0,47.0,-1
65333,20.0,156.0,47.0,-1
65334,21.0,175.0,84.0,1
65335,27.0,175.0,84.0,1
65336,38.0,188.0,89.0,-1
65337,29.0,170.0,72.0,1
65338,27.0,201.0,106.0,-1
65339,29.0,170.0,75.0,1
65340,20.0,192.0,82.0,1
65341,17.0,181.0,65.0,1
65342,17.0,181.0,65.0,1
65343,25.0,181.0,65.0,1
65344,27.0,164.0,49.0,1
65345,31.0,198.0,93.0,1
65346,36.0,198.0,93.0,-1
65347,26.0,191.0,88.0,1
65348,36.0,178.0,80.0,1
65349,21.0,181.0,100.0,1
65350,25.0,181.0,100.0,1
65351,29.0,181.0,100.0,1
65352,19.0,161.0,59.0,1
65353,19.0,161.0,59.0,1
65354,27.0,161.0,59.0,1
65355,36.0,179.0,72.0,1
65356,26.0,189.0,100.0,1
65357,22.0,161.0,45.0,-1
65358,17.0,167.0,43.0,-1
65359,30.0,187.0,81.0,1
65360,22.0,164.0,58.0,1
65361,34.0,163.0,55.0,1
65362,34.0,163.0,55.0,1
65363,35.0,182.0,86.0,1
65364,47.0,168.0,64.0,-1
65365,47.0,168.0,64.0,-1
65366,21.0,187.0,79.0,1
65367,28.0,196.0,94.0,1
65368,26.0,194.0,89.0,1
65369,26.0,194.0,89.0,1
65370,21.0,157.0,49.0,-1
65371,21.0,157.0,49.0,-1
65372,15.0,176.0,68.0,-1
65373,15.0,176.0,68.0,-1
65374,26.0,192.0,67.0,1
65375,30.0,158.0,58.0,1
65376,34.0,158.0,58.0,-1
65377,34.0,158.0,58.0,-1
65378,16.0,158.0,48.0,-1
65379,19.0,170.0,75.0,1
65380,31.0,170.0,75.0,1
65381,35.0,170.0,75.0,1
65382,24.0,176.0,84.0,1
65383,28.0,176.0,84.0,1
65384,24.0,205.0,110.0,-1
65385,28.0,169.0,71.0,1
65386,20.0,160.0,47.0,-1
65387,16.0,152.0,46.0,-1
65388,29.0,180.0,97.0,1
65389,33.0,180.0,97.0,1
65390,19.0,165.0,77.0,1
65391,24.0,164.0,61.0,1
65392,15.0,177.0,68.0,-1
65393,15.0,177.0,68.0,-1
65394,23.0,158.0,58.0,1
65395,26.0,166.0,78.0,1
65396,26.0,166.0,78.0,1
65397,25.0,152.0,54.0,-1
65398,25.0,152.0,54.0,-1
65399,31.0,168.0,65.0,1
65400,19.0,152.0,41.0,-1
65401,19.0,152.0,41.0,-1
65402,21.0,160.0,45.0,-1
65403,29.0,184.0,105.0,1
65404,21.0,181.0,64.0,1
65405,33.0,176.0,81.0,1
65406,33.0,176.0,81.0,1
65407,14.0,170.0,53.0,-1
65408,17.0,182.0,67.0,1
65409,17.0,182.0,67.0,1
65410,20.0,171.0,51.0,1
65411,21.0,171.0,78.0,1
65412,21.0,171.0,78.0,1
65413,21.0,187.0,88.0,1
65414,39.0,174.0,80.0,1
65415,15.0,175.0,60.0,-1
65416,15.0,179.0,79.0,-1
65417,19.0,179.0,79.0,1
65418,19.0,179.0,79.0,1
65419,19.0,179.0,79.0,1
65420,16.0,177.0,80.0,1
65421,30.0,167.0,67.0,1
65422,28.0,183.0,65.0,1
65423,28.0,160.0,65.0,1
65424,30.0,183.0,88.0,1
65425,20.0,157.0,66.0,-1
65426,33.0,180.0,72.0,1
65427,22.0,175.0,85.0,1
65428,22.0,190.0,75.0,1
65429,23.0,182.0,126.0,-1
65430,20.0,175.0,55.0,1
65431,24.0,175.0,55.0,1
65432,30.0,197.0,105.0,-1
65433,34.0,197.0,105.0,-1
65434,21.0,186.0,97.0,1
65435,20.0,198.0,91.0,1
65436,35.0,185.0,88.0,1
65437,28.0,175.0,55.0,1
65438,32.0,175.0,55.0,1
65439,32.0,175.0,55.0,1
65440,17.0,174.0,69.0,1
65441,44.0,185.0,94.0,-1
65442,48.0,185.0,94.0,-1
65443,28.0,185.0,102.0,1
65444,30.0,164.0,63.0,1
65445,28.0,195.0,120.0,-1
65446,41.0,182.0,95.0,-1
65447,25.0,181.0,105.0,1
65448,34.0,181.0,105.0,-1
65449,37.0,181.0,105.0,-1
65450,38.0,182.0,75.0,1
65451,42.0,182.0,75.0,-1
65452,25.0,198.0,86.0,1
65453,30.0,183.0,100.0,1
65454,24.0,179.0,82.0,1
65455,34.0,186.0,80.0,1
65456,32.0,190.0,91.0,1
65457,22.0,152.0,52.0,-1
65458,39.0,172.0,70.0,1
65459,26.0,167.0,66.0,1
65460,26.0,155.0,62.0,1
65461,34.0,155.0,62.0,-1
